reference	verse	book
Genesis 45:13	Therefore you(brothers) (imp) tell my(Joseph's) father [that I(Joseph) am powerful in Egypt].  You(brothers) (imp) tell my(Joseph's) father about the things [that you(brothers) saw]. You(brothers) (imp) return quickly to our(Joseph's) father.  And You(brothers) (imp) bring my(Joseph's) father to me(Joseph)."	Genesis
Genesis 8:17	You(Noah) (imp) bring all the animals with you(Noah).  You(Noah) (imp) bring all the birds, all the animals, and all the animals [that crawl on the ground].  You(Noah) (imp) allow [all these animals to live] [so-that the animals will have many children]."	Genesis
1 Samuel 17:42	Then Goliath looked at David. And Goliath saw [that David was very young and handsome]. Then Goliath became angry. And Goliath hated David.	1_Samuel
Matthew 17:26	_paragraph Peter answered, ["Those kings collect taxes from other people"]. _paragraph Jesus said to Peter, ["Then-D the kings' _implicit children do not need [to pay taxes]].	Matthew
Jonah 4:8	[When the sun started rising] God caused [a hot wind to blow from the eastern region]. The sun shined on Jonah's head. And Jonah became very weak. Jonah wanted [to die]. Jonah said, ["I(Jonah) want [to die] [more than I(Jonah) want [to live]]]."	Jonah
Acts 19:39	[If you(people) want to argue about another thing], you(people) must go to the court.	Acts
1 Samuel 15:28	Then Samuel said to Saul, ["Yahweh take away the kingdom of Israel from you(Saul) today]. And Yahweh gave the kingdom to one of the people [who live near you(Saul)].  That person is better than you(Saul).	1_Samuel
Daniel 3:4	Then one official shouted, ["All people, (imp) you(people) listen to me(official)]. I(official) will read the command [that the king has written].	Daniel
Nahum 3:2	Soldiers are using whips [in order to make [the soldiers' horses run faster]]. Chariots are coming to the city. Horses are running quickly. Horses are pulling the chariots to Nineveh.	Nahum
Genesis 17:14	I(God) will not bless any man [who some person did not circumcise] [because that man did not keep my(God's) covenant]."	Genesis
2 Samuel 5:18	The Philistines came to Jerusalem. And the Philistines camped in the valley-Rephaim.	2_Samuel
1 Samuel 25:11	I(Nabal) have bread and water. And I(Nabal) have meat [that I(Nabal) will give to my(Nabal's) servants [who are cutting the sheep's hair/wool]]. But I(Nabal) will not give those things to men [that I(Nabal) do not know]."	1_Samuel
Joshua 12:24	And the Israelites defeated the king of Tirzah.  Therefore the Israelites defeated 31 kings.	Joshua
1 Samuel 9:7	Then Saul said to Saul's servant, ["[If we(Saul) go into this town] which thing will we(Saul) give to that man/prophet]? We(Saul) do not have food. And we(Saul) do not have gifts. Which thing will we(Saul) give to that man/prophet?"	1_Samuel
Daniel 1:16	So the guard did not give the king's food and the king's wine to Daniel, Hananiah, Mishael, and Azariah. Instead the guard gave only vegetables and water to these four young men.	Daniel
Mark 14:4	But _paragraph some people [who (implicit-situational) were at that place] became angry. (rhetorical) And those people asked each-other(people), [" Why did this woman _implicitNecessary waste that perfume [by pouring (implicit-situational) that perfume on Jesus's head]?] (statement) And those people said to each-other(people), ["This woman _implicitNecessary should not waste that perfume [by pouring (implicit-situational) that perfume on Jesus's head]!]	Mark
Genesis 39:22	So That guard told [Joseph to care for the other prisoners]. Thus Joseph cared for all the people [that were in that prison].	Genesis
Genesis 20:12	But I(Abraham) did not lie to you(Abimelech).  Sarah is my(Abraham's) sister. Sarah is the daughter of my(Abraham's) father. but Sarah is not the daughter of my(Abraham's) mother.	Genesis
2 Samuel 19:9	Then the people [who were in the tribes of Israel]started arguing with each-other(people). Those people said, ["The king saved us(people) from our(people's) enemies and from the Philistines]. But David left the country [in order to run-away/escape from Absalom].	2_Samuel
Genesis 36:6	One day Esau took Esau's wives, Esau's sons, Esau's daughters, all the people [who lived with Esau], Esau's animals, and all the things [that Esau owned] to a place [that was far from Esau's brother named Jacob]. Esau and Esau's family moved to that place.	Genesis
2 Samuel 5:1	(title) David becomes the king of Israel.  All of the tribes of Israel came to David at Hebron. Those people said to David, ["We(people) are your(David's) family].	2_Samuel
2 Samuel 12:6	And that rich man must pay much money to the poor man. That rich man is very bad. That rich man did not pity that poor man!"	2_Samuel
Daniel 2:45	You(king) saw the stone [that God cut from a mountain]. That stone broke the iron, the bronze, the clay, the silver, and the gold. God has shown events [that will happen in the future] to you(king). This story is your(king's) dream. And now you(king) know the meaning of the dream."	Daniel
2 Samuel 16:7	[While Shimei was cursing David] Shimei said to David, ["(imp) You(David) leave this place]! (imp) You(David) leave this place! You(David) murdered my(Shimei's) family. And you(David) caused [us(Shimei) to have much trouble]!	2_Samuel
1 Samuel 17:53	[After the Israelites finished chasing the Philistines] the Israelites returned to the Israelites’ camp. Then the Israelites took many valuable things from the Philistines’ camp.	1_Samuel
Acts 20:33	I(Paul) do not want other people's money or clothing.	Acts
Matthew 25:7	_paragraph Then all the young women wake-up. And the young women prepared-C those young women's lamps.	Matthew
Daniel 4:36	[After I(Nebuchadnezzar) was able [to think correctly] again] I(Nebuchadnezzar) ruled the earth again. Officials and important men looked for me(Nebuchadnezzar). [After the officials found me(Nebuchadnezzar)] I(Nebuchadnezzar) became the king again. People respected me(Nebuchadnezzar) again. And I(Nebuchadnezzar) became a very great king.	Daniel
2 Samuel 24:9	Then Joab told the king [that 800000 brave men [that used swords] were in Israel]. And Joab told the king [that 500000 brave men [that used swords] were in Judah].	2_Samuel
Daniel 6:17	The soldiers brought a big stone to the pit [that the lions were in]. The soldiers put the stone over the pit's door. Then the king put the sign of the king's ring on the stone. The king also put the sign of the rings of the important men on the stone.	Daniel
Nehemiah 11:16	Shabbethai and Jozabad were the leaders of the people [who were in the tribe named Levi]. Those two men were the leaders of the people [that worked outside the temple of God].	Nehemiah
Matthew 12:8	(literal) For the Son-of-man _1stAs3rd is master/Lord-C of the Sabbath. (dynamic) For the Son-of-man _1stAs3rd has authority [in-order-to choose the things [that people may _permissive do on the Sabbath]]."	Matthew
Genesis 42:17	Then Joseph forced [Joseph's 10 brothers to stay in the prison for 3 days].	Genesis
Genesis 45:17	So The king said to Joseph, ["You(Joseph) (imp) say to your(Joseph's) brothers, ["You(brothers) (imp) return to Canaan]]. [Before you(brothers) go to Canaan] You(brothers) (imp) put much grain on your(brother's) donkeys. and you(brothers) (imp) take the grain to your(brother's) father.	Genesis
Acts 16:6	God (title) called Paul to go to Macedonia. Paul and those people [who were traveling with Paul] traveled through the areas [named Phrygia and Galatia]. But the Holy Spirit did not allow [Paul and those people [who were traveling with Paul] to teach people about God's message in the province named Asia].	Acts
Daniel 10:4	On April 10 I(Daniel) was standing near a great river named Tigris.	Daniel
Matthew 5:46	(rhetorical) [If you(people) love only _implicit the people [who love you(people)],] what reward do you(people) deserve [to receive]? (statement) [If you(people) love only _implicit the people [who love you(people)],] you(people) do not deserve [to receive a reward]. _yesrhetorical Do even the people [who collect taxes] love the people [who love the people [who collect taxes]]? (statement) Even the people [who collect taxes] love the people [who love the people [who collect taxes]].	Matthew
Matthew 17:3	Then Moses and Elijah appeared-C in-front-of Peter, James, John and Jesus. And Moses and Elijah were talking to Jesus.	Matthew
Genesis 37:33	Jacob looked at the robe. Then Jacob said, ["This robe belongs to my(Jacob's) son]! A wild animal ate Joseph!"	Genesis
Matthew 21:41	_paragraph The priests and the old leaders answered, ["That person/owner _frameInferable will violently kill those evil people/farmers]. And that person/owner will rent that garden/vineyard to other farmers. Those people/farmers will give to that person/owner the crops [that belong to that person/owner] [after those people/farmers gather/harvest the crops _implicit in that garden/vineyard _implicit]."	Matthew
Matthew 26:29	I(Jesus) am telling you(followers) the truth. (complex) I(Jesus) will not drink wine again until the day [that I(Jesus) drink a new wine with you(followers) in the kingdom-B of God at]. (simple) I(Jesus) will not drink wine again until the day [that I(Jesus) drink a new wine with you(followers) on] [after God starts ruling all God's people]."	Matthew
2 Samuel 5:7	But David and David's soldiers entered the city of Jerusalem.  Then David defeated/captured Jerusalem. Later people called Jerusalem David's city.	2_Samuel
Mark 1:32	(paragraph) [After the sun set in the evening,] people brought to Jesus all _hyperbolic the people [who were sick] and all _hyperbolic the people [whom evil spirits/demons controlled].	Mark
Genesis 31:32	-Implicit But I(Jacob) did not steal your(Laban's) idols.  [If you(Laban) find your(Laban's) idols in this place] I(Jacob) will kill the person [that stole those idols]! Your(Laban's) relatives will witness [that we(Jacob) did not steal any thing [that belongs to you(Laban)]]. You(Laban) may look for any thing [that belongs to you(Laban)]. And [if you(Laban) find any thing [that belongs to you(Laban)]] you(Laban) (imp) take that thing." But Jacob did not know [that Rachel stole Laban's idols].	Genesis
Genesis 17:9	Then God said to Abraham, ["You(Abraham) and your(Abraham's) descendants must obey the following law].	Genesis
Genesis 43:13	And you(sons) (imp) take Benjamin. You(sons) (imp) leave now. And You(sons) (imp) go to that official.	Genesis
2 Samuel 8:7	Hadadezer's  officers had gold shields. But David take-away those shields from the officers. Then David brought those shields to Jerusalem.	2_Samuel
1 Samuel 14:25	During that day the soldiers went into a region [where there were many trees]. And in that region there was honey on the ground.	1_Samuel
Genesis 26:16	And Abimelech said to Isaac, ["You(Isaac) (imp) leave the country of us(Abimelech) [because you(Isaac) are too rich]"].	Genesis
Matthew 21:16	_paragraph Those chief priests and those scribes asked Jesus, ["Do you(Jesus) hear the words [that these children are saying]?"] _paragraph Jesus answered, ["Yes]. (yesrhetorical) Did you(priests) read the part _implicitNecessary of the Scriptures _implicitNecessary [that says, _paragraph ["Lord, you(Lord) teach children and babies [to praise you(Lord)]"]]?" (statement) You(priests) read _past the part _implicitNecessary of the Scriptures _implicitNecessary [that says, _paragraph ["Lord, you(Lord) teach children and young children [to praise you(Lord)]"]]." (footnote) You(people) (imp) see Psalms 8:2.	Matthew
Joshua 6:2	Then Yahweh said to Joshua, ["I(Yahweh) already gave Jericho to you(Israelites)]. I(Yahweh) will defeat the king of Jericho. And I(Yahweh) will defeat all of the soldiers [that are in Jericho].	Joshua
2 Samuel 23:20	A man named Benaiah was the son of Jehoiada. Benaiah was from Kabzeel.  Benaiah was another very brave soldier [that did great things]. One day Benaiah killed the two strongest soldiers [that were from Moab]. On another day [when the weather was snow] Benaiah went into a hole/pit. Then Benaiah killed a lion in that hole.	2_Samuel
Daniel 5:9	So King Belshazzar became very afraid. The face of Belshazzar became whiter. The officials of Belshazzar were not able [to help Belshazzar].	Daniel
1 Samuel 14:46	Then Saul stopped chasing the Philistines. And the Israelites returned to the Israelites’ land.	1_Samuel
Mark 14:70	But again Peter said [that thing-C [that the girl said] was not true]. (paragraph) Later, the people [who were standing at that place] again said to Peter _nounNotPronoun, ["You(Peter) are certainly one of the followers of Jesus]. For you(Peter) are also from Galilee."	Mark
1 Samuel 8:16	The king will also take away your(people's) male servants and your(people's) female servants from you(people). And the king will take your(people's) best cows and your(people's) best donkeys.	1_Samuel
Esther 9:22	On those two days the Jews celebrated [because the Jews defeated the Jews' enemies]. The Jews had been sad. Then the Jews became happy on those two days. The Jews had mourned. Then the Jews celebrated with feasts. Mordecai told [the Jews to have feasts on those two days]. Mordecai also told [the Jews to give gifts to each-other(Jews) on those two days]. The Jews should also give gifts to poor people on those two days.	Esther
Matthew 23:19	(norhetorical) You(scribes), men [who are not able [to see]], is the gift [that is on that structure/altar] greater than that structure/altar? (statement) You(scribes), men [who are not able [to see]], the gift [that is on that structure/altar] is not greater than that structure/altar. (yesrhetorical) Or is that structure/altar [_descriptive which causes [that gift to be special/sacred]] greater than that gift? (statement) That structure/altar [_descriptive which causes [that gift to be special/sacred]] is greater than that gift.	Matthew
Matthew 5:40	And [if a person wants [to take you(person) to the court _frameInferable [in order to get your(person's) shirt [(implicit-situational) that you(person) owe to that person]]],] you(person) (imp) also give your(people's) coat to that person.	Matthew
Genesis 22:21	The name of the first son of Nahor is Uz. and the name of the second son of Nahor is Buz. and the name of the third son of Nahor is Kemuel.  -Footnote Kemuel is the father of Aram.	Genesis
Genesis 3:21	Then God made clothes with the skin of animals for Adam and for Eve.  And God put the clothes on Adam and on Eve.	Genesis
Acts 15:29	You(Gentiles) should not eat food [that people cooked] [in order to pray to gods [who are false]]. You(Gentiles) don't (imp) eat animals [that people killed [by crushing/pressing the animals' necks with a rope]], [because blood is still in those animals' bodies]. And you(Gentiles) (imp) don't eat meat [that has blood in meat]]. You(Gentiles) don't (imp) sin [by sexing a woman [who is not your(Gentiles') wife]]]. Your(Gentiles') lives will be good [if you obey these rules/laws]. Goodbye.”	Acts
Mark 3:24	[If a nation/kingdom-A fights _reflexive that nation/kingdom-A,] that nation/kingdom-A is not able [to continue existing ].	Mark
Mark 16:1	(title) Jesus becomes alive again. (paragraph) [When the Sabbath ended,] Mary-Magdalene, Mary, [who was the mother of James and Joseph _implicit], and Salome bought spices [so that those women _newNounIndex could go [in-order-to put spices on Jesus's body]].	Mark
Matthew 28:14	[If the Roman _implicit ruler/governor _frameInferable hears this report,] we(leaders) will talk to the ruler/governor [so that you(soldiers) would not be punished by the ruler/governor _implicitActiveAgent]."	Matthew
Genesis 12:8	Then Abram traveled from Shechem to the hills [that are east of Bethel]. and Abram set-up Abram's tent at that place. That place was west of a city named Ai. Then Abram built another altar for Yahweh. and Abram worshiped Yahweh.	Genesis
Matthew 20:9	_paragraph (literalunits) The people/workers [who were employed by the man _implicitActiveAgentFrameInferable at about the 11th hour] came to the man _frameInferable. (modernunits) The people/workers [who were employed by the man _implicitActiveAgentFrameInferable at about 5PM] came to the man _frameInferable. And each of those people/workers received a denarius. (footnote) (literalunits) The 11th hour was 5PM.	Matthew
Genesis 2:15	So [after God created the man] God put the man in the garden [so the man could care for the garden].	Genesis
2 Samuel 16:20	(title) Ahithophel advises Absalom.  Later Absalom said to Ahithophel, ["You(Ahithophel) (imp) advise us(Absalom)]. Which things should we(Absalom) do?"	2_Samuel
Genesis 33:5	[When Esau saw the women and children] Esau asked, ["Who are these people [who are with you(Jacob)]?"]  Jacob answered Esau, ["These are the children [that God gave to me(Jacob)]]. My(Jacob's) master, God blessed me(Jacob)."	Genesis
Joshua 9:4	So those people decided [to trick the Israelites]. Those people wanted [the Israelites to think [that the people lived in a place [that was far from Jericho]]].  So those people gathered old leather bags [that contained wine].  And those people put those bags on those people's donkeys. Those people also put other old containers on those people's donkeys.	Joshua
Genesis 12:18	So the king called Abram. and the king said, ["Why did you(Abram) lie to me(king)?] You(Abram) should told me(king) [that Sarai is your(Abram's) wife].	Genesis
2 Samuel 24:18	(title) David builds an altar for Yahweh. Then Gad went  to David. And Gad said to David, ["(imp) You(David) go]. And you(David) build an altar for Yahweh at the place [that Araunah threshes grain at].  Araunah is a Jebusite."	2_Samuel
1 Samuel 24:2	So Saul chose 3000 young men [who lived in Israel]. Then Saul and those men started walking toward certain stones [that wild goats lived at] [in order to look for David and the men [who were with David]].	1_Samuel
Philemon 1:19	I(Paul) am writing this part of this letter with my(Paul's) hand. [If Onesimus owes money to you(Philemon)] I(Paul) will pay that money to you(Philemon).  But You(Philemon) (imp) remember [that you(Philemon) owe me(Paul) your(Philemon's) life]. You(Philemon) will live forever with God [because I(Paul) helped [you(Philemon) to believe in Christ Jesus]].	Philemon
Genesis 46:8	The following people are Jacob's descendants [who went to Egypt].  Reuben was Jacob's first son.	Genesis
Genesis 19:11	The 2 angels caused [the men [who were outside the house] to become blind]. so the men were not able [to find the door].	Genesis
Esther 8:3	Then Esther spoke to the king again. Esther bowed to the king. and Esther cried. Esther begged [the king to change the law [that Haman wrote]]. Haman was an Agagite. Haman had plotted against the Jews. Haman wanted [to kill all of the Jews].	Esther
1 Samuel 7:16	Each year Samuel went from Bethel to Gilgal and to Mizpah. And Samuel judged the Israelites in those towns.	1_Samuel
1 Samuel 8:21	Samuel listened to all of the things [that those leaders said]. Then Samuel told Yahweh about the things [that the leaders said].	1_Samuel
Nehemiah 4:4	I(Nehemiah) prayed, ["Our(Israelites’) God, you(God) (imp) hear us(Nehemiah)]. Those people are insulting us(Nehemiah). You(God) (imp) cause [the bad things [that those people say] to happen to those people]. You(God) (imp) cause [the enemies of those people to capture those people]. And you(God) (imp) cause [the enemies of those people to take those people to another land].	Nehemiah
Genesis 39:20	Then Potiphar arrested Joseph. and Potiphar put Joseph in the prison [where the king puts prisoners]. Thus Joseph stayed in the prison.	Genesis
Acts 20:30	People [who are in your(leaders) own church] will start teaching things [that are false] to people [who believe in Jesus]. And those false teachers will cause [those people [who believe in Jesus] to believe those lies].	Acts
Matthew 16:1	(title) The Pharisees ask [Jesus to do a sign/miracle] again. _paragraph Some _implicit Pharisees and some _implicit Sadducees came to Jesus. And those Pharisees and those Sadducees tested Jesus [by asking [Jesus to show those Pharisees and those Sadducees a sign/miracle [that was from heaven]]].	Matthew
Mark 13:2	(paragraph) (rhetorical) Jesus asked that follower/disciple, [" Do you(follower) see all these great buildings?] (statement) Jesus said to that follower/disciple, ["You(follower) (imp) look at these great buildings]. All of these buildings will be completely destroyed by enemies _implicitActiveAgent . Every stone will be thrown-D to the ground by enemies _implicitActiveAgent."	Mark
Mark 15:19	And those soldiers repeatedly hit Jesus's head with sticks . And those soldiers repeatedly spit Jesus. And those soldiers knelt/bow in-front-of Jesus [(implicit-situational) in-order-to pretend [those soldiers were honoring Jesus]].	Mark
Genesis 27:5	So Esau went to the field [in-order-to hunt an animal]. But Rebekah heard [Isaac talking to the son of Isaac named Esau].	Genesis
1 Samuel 17:40	Then David pick-up David's staff. And David chose five smooth stones from a stream. Then David put those stones into David's bag. And David held David's sling in David's hand. Then David walked toward Goliath.	1_Samuel
2 Samuel 5:4	Earlier (implicit-info) David became the king of Judah. David was 30 years old [when David became the king of Judah]. David ruled for 40 years.	2_Samuel
Matthew 12:7	(complex) The Scriptures _implicitNecessary say _implicitNecessary, ["I(God) want/desire mercy [more-than I(God) want/desire gifts/sacrifices]"]. (simple) The Scriptures _implicitNecessary say _implicitNecessary, ["I(God) want/desire [people to be kind/merciful] [more-than I(God) want/desire gifts/sacrifices]"]. [If-C you(Pharisees) had known the meaning of these words,] you(Pharisees) would not rebuke those followers/disciples [_descriptive who are innocent]. (footnote) You(people) (imp) see Hosea 6:6.	Matthew
Mark 7:8	(paragraph) You(Pharisees) stopped obeying the laws [that God commanded [you(Pharisees) to do]]. Instead, you(Pharisees) carefully obey the religious _implicit customs [that people made]."	Mark
Genesis 25:10	So Abraham was buried by the sons of Abraham in the same cave [that Abraham buried Sarah in].  That cave was in the field [that Abraham bought from the Hittites].	Genesis
Joshua 18:5	We(Israelites) will divide that land into 7 parts. The people [that are in the tribe named Judah] will stay in those people's land [that is in the southern region]. And the people [that are descendants of Joseph] will stay in those people's land [that is in the northern region].	Joshua
2 Samuel 1:1	(title) David hears [that Saul is dead].  [After David defeated the Amalekites] David returned to Ziklag. David stayed in Ziklag for 2 days.  Saul died [before David returned to Ziklag].	2_Samuel
Mark 3:19	And Jesus chose/appointed Judas-Iscariot [who later _implicit betrayed Jesus].	Mark
Genesis 44:33	Therefore please you(Joseph) (imp) allow [me(Judah) to stay at this place]. I(Judah) will become your(Joseph's) slave. And You(Joseph) (imp) allow [the young boy to return to our(Judah's) house with the boy's brothers].	Genesis
Matthew 18:2	_paragraph Jesus called-A a small child. And Jesus put that child among Jesus and the followers/disciples.	Matthew
Acts 19:16	Then the man [in whom the evil spirit lived] jumped on Sceva's sons. The man [in whom the evil spirits lived] beat Sceva's sons very badly. And the man [in whom the evil spirit lived] defeated Sceva's sons.  And the man [in whom the evil spirit lived] tore off Sceva's sons' clothing. Then Sceva's sons ran out of that house.  Blood was flowing from Sceva’s sons’ wounds.  And Sceva’s sons were not wearing clothing.	Acts
Jonah 2:2	Jonah said, ["[When I(Jonah) had trouble,] I(Jonah) cried out to Yahweh]. And Yahweh answered me(Jonah). [When I(Jonah) was in a deep tomb,] I(Jonah) cried out to you(Yahweh). And you(Yahweh) listened to me(Jonah).	Jonah
Genesis 34:8	[When Hamor saw the brothers of Dinah] Hamor said to the brothers, ["My(Hamor) son named Shechem loves Dinah much.] Please you(brothers) (imp) allow [Shechem to marry Dinah].	Genesis
Matthew 22:34	(title) Jesus teaches-A people about the most important command/commandment. _paragraph [After the Pharisees heard [Jesus had wisely _implicit answered the Sadducees' question [so-B the Sadducees stopped talking to Jesus _implicit]],] the Pharisees gathered-C.	Matthew
Genesis 28:19	Before that time people called that city Luz. but Jacob named that city Bethel.  –Footnote Bethel means the house of God.	Genesis
Matthew 6:20	Instead, you(people) (imp) store treasures in heaven for you(people) _reflexive . For in heaven there are no insects/moths [that might destroy those treasures _implicit]. There is no damage/rust [that might destroy those treasures _implicit]. And there are no thieves [who might enter the place _implicit [(implicit-situational) where those treasures are] [in order to steal those treasures _implicit]].	Matthew
Mark 9:31	For Jesus was teaching-A Jesus's followers/disciples about Jesus's death _implicit . Jesus said to those followers/disciples, ["The Son-of-man _1stas3rd will soon be given to the Son-of-man's _1stas3rd enemies by a person _implicitActiveAgent]. And the Son-of-man's _1stas3rd enemies will kill the Son-of-man _1stas3rd. But [after the Son-of-man _1stas3rd is killed by those enemies _implicitActiveAgent,] the Son-of-man _1stas3rd will become alive again after 3 days."	Mark
Daniel 8:24	That king will be very powerful. But that king will receive that king's power from another person. That king will destroy many things. That king will do all the things [that the king wants [to do]]. That king will destroy strong people. That king will also destroy God's people.	Daniel
Acts 3:7	Then Peter held the right hand of that man. And Peter lifted that man from the ground. And immediately the man's ankles and the man's feet became strong.	Acts
2 Samuel 4:2	Two men [who were in Ish-Bosheth’s army] led small groups of soldiers [that attacked/raided cities]. One man’s name was Baanah. And the other man’s name was Rekab. Those men were Rimmon’s sons.  Rimmon lived in Beeroth. Rimmon was in the tribe named Benjamin. The town named Beeroth belonged to the tribe of Benjamin.	2_Samuel
