reference	verse	book
2 Samuel 3:28	Later David heard that Joab killed Abner.  Then David said, ["I(David) and the people  [that I(David) rule] are innocent]. We(David) did not kill Abner [who was the son of Ner]. Yahweh knows [that we(David) did not kill Abner].	2_Samuel
1 Samuel 21:9	The priest answered, ["Goliath's sword is at this place]. Goliath is the Philistine [that you(David) killed in the Valley of Elah]. I(Ahimelek) wrapped Goliath's sword with a cloth. And that sword is behind the special clothes [that the priest wears]. [If you(David) want that sword] then you(David) may take that sword. I(Ahimelek) do not have another sword at this place." David said, ["Goliath's sword is special]. You(Ahimelek) (imp) give that sword to me(David)."	1_Samuel
Acts 18:27	Later, Apollos wanted [to go to the region named Achaia]. So the people [who believe in Jesus] encouraged [Apollos to go to Achaia]. And those people [who believe in Jesus] wrote a letter to the people [who believe in Jesus] [and who live in Achaia]. That letter told the people [who live in Achaia] [to welcome Apollos.] And [when Apollos arrived in Achaia], Apollos helped those people [who believed in Jesus] because of the kindness of God].	Acts
Titus 2:9	You(Titus) (imp) tell slaves [to always respect the authority of those slaves' masters]. You(Titus) (alt) (imp) tell slaves [to always obey those slaves' masters]. Slaves should try [to please those slaves'  masters]. And slaves should talk respectfully to those slaves' masters.	Titus
Genesis 13:11	So Lot move to the eastern region. and Lot lived in the plain [where the Jordan is]. So Abram moved to the western region.  Thus Abram stopped living with Lot.	Genesis
Joshua 10:23	So Joshua's soldiers brought those five kings from the cave. Those kings ruled Jerusalem, Hebron, Jarmuth, Lachish, and Eglon.	Joshua
Acts 20:20	You(leaders) know [that I(Paul) eagerly preached to you(leaders) messages [that would help you(leaders)]]. I(Paul) taught you(leaders) in front of people. And I(Paul) visited you(leaders) in your(leaders') homes.	Acts
Genesis 46:21	Benjamin had sons named Bela, named Beker, named Ashbel, named Gera, named Naaman, named Ehi, named Rosh, named Muppim, named Huppim, and named Ard.	Genesis
2 Samuel 19:42	All of the men [that were from Judah] said to the men [that were from Israel], ["We(men) brought David across the river [because David is our(men's) relative]]. Why are you(men) angry? We(men) did not eat the king's food.  And we(men) did not take a thing from the king."	2_Samuel
Genesis 25:20	[When Isaac was 40 years old] Isaac married Rebekah [who came from the northwest region of Mesopotamia]. Rebekah was Bethuel's daughter. and Rebekah was the sister of Laban.	Genesis
2 Samuel 8:6	Then David told [some David's soldiers to stay in Damascus]. Those soldiers forced [the Arameans to serve David]. So those people gave money to David. Yahweh caused [David to defeat all of Israel's enemies].	2_Samuel
Matthew 24:46	[When that master returns to that master's house,] it will be-V good [that servant-A is doing the things [that that master ordered [that servant to do]]] .	Matthew
Nehemiah 10:10	The following people [who worked with those people [who were in the tribe named Levi]] put marks on the agreement.  Shebaniah, Hodiah, Kelita, Pelaiah, Hanan,	Nehemiah
Acts 18:28	Apollos argued with the Jews in front of many people. And Apollos read the Scriptures to people [in order to prove to those people [that Jesus was the Christ]. Apollos argued with the Jews very well [so the people listened to Apollos instead of the Jews].	Acts
Nehemiah 13:3	[After the people heard that law] the people of Israel made [the people [who were children of people [that were from other countries]] leave Israel].	Nehemiah
Genesis 49:11	Judah will be rich.  Judah will tie Judah's expensive donkey to a beautiful vine of grapes. Judah will be able [to wash Judah's clothes with expensive wine]. Judah will wash Judah's robes with the best wine.	Genesis
Mark 7:30	(paragraph) Then that woman went to that woman's house. And that woman saw-C that woman's child [who was lying on the bed _frameInferable]. And that evil spirit/demon had left that child _implicit.	Mark
Genesis 34:18	Hamor and Hamor's son named Shechem agreed [to do all of the things [that Jacob's sons said]].	Genesis
2 Samuel 5:15	And David also had sons named Ibhar, Elishua, Nepheg, and Japhia.	2_Samuel
Joshua 22:1	(title) The soldiers [that are in the tribes named Reuben, Gad, and Manasseh] return to the soldiers’ houses. Then Joshua called all of the soldiers [who were in the tribes named Reuben, Gad, and Manasseh].	Joshua
Matthew 25:1	(title) Jesus tells a story/parable [that is about 10 young women [who help a woman [who is marrying a man]]]. _paragraph (complex) At that time the kingdom-B of heaven will be-U like 10 young women [who help a woman [who is marrying a man]]. (simple) At that time people will prepare-A [in order to meet God] [just-like 10 young women [who help a woman [who is marrying a man]] prepare [in order to meet the man [who is marrying a woman]]]. Those young women took those young women's lamps. And those young women go-out from those young women's houses _implicit [in order to meet-D the man [who is marrying a woman]].	Matthew
Matthew 23:21	And a person [who promises/swear to God _implicit [that person will do an action] by the building/temple _instrument ] promises/swear to God _implicit by the building/temple _instrument and by God _instrument [who lives in the building/temple].	Matthew
Genesis 27:18	So Jacob went into the tent of Isaac.  And Jacob seek-attention Isaac. And the father of Jacob give-attention to Jacob.  Then Isaac said, ["Who are you(son)?]"	Genesis
2 Samuel 23:30	Benaiah was from Pirathon.Hiddai was from the valley [that was in Gaash].	2_Samuel
Mark 14:8	This woman did the thing [that this woman was able [to do]]. This woman put oil on my(Jesus's) body [while I(Jesus) am still alive] [so that my(Jesus's) body will be ready [people bury-A my(Jesus's) body]].	Mark
2 Samuel 8:1	(title) David defeats many countries.  [While David was the king of Israel] David defeated the Philistines many times. So  the Philistines served David. And David take-away from the Philistines the city named Metheg-Ammah.	2_Samuel
Genesis 10:28	Joktan was also the father of Obal, Abimael, and Sheba.	Genesis
Mark 2:21	(paragraph) No person repairs a hole-B [that is in old clothes] with new cloth. [If a person does that thing,] that new cloth will tear those old clothes. (implicit-situational) New cloth becomes smaller [after that person washes that new cloth ]. So that hole will become bigger .	Mark
Nehemiah 7:48	The temple servants were also descendants of Lebana, Hagaba, and Shalmai.	Nehemiah
Genesis 34:3	Then Shechem loved Dinah. and Shechem spoke kindly to Dinah.	Genesis
2 Samuel 15:28	I(David) will wait at the river in the desert [until you(Zadok) send a message to me(David)]."	2_Samuel
Esther 5:5	The king said to the king's servants, ["You(servants) (imp) bring Haman to me(king) quickly]. Then Haman and I(king) will go to this feast." [After the servants brought Haman to the palace] the king and Haman went to the feast [that Esther prepared].	Esther
Daniel 8:6	The goat came to the male sheep [that I(Daniel) had seen]. The male sheep had two horns. And the male sheep was standing near a stream. The goat was very angry. So the goat attacked the male sheep.	Daniel
Mark 14:46	Then-D those people quickly took/grab Jesus. And those people take-away/arrest Jesus.	Mark
Genesis 24:9	Then the servant put the servant's hand under the leg of Abraham. and the servant swore to Abraham [that the servant would do all these things].	Genesis
Matthew 27:11	(title) Jesus stands in front of Pilate. _paragraph At that time _implicit Jesus stood in front of the ruler/governor _frameInferable. The ruler/governor asked Jesus, ["Are you(Jesus) the king of the Jews?"] _paragraph Jesus answered, ["You(Pilate) said that thing"].	Matthew
Acts 20:12	And those other people led the young man named Eutychus to Eutychus' home. And those people were very happy [because Eutychus lived again].  Paul's Farewell to the Ephesian Elders	Acts
Matthew 8:27	(paragraph) The follower/disciples were extremely surprised/amazed. (rhetorical) And those followers/disciples asked each-other(followers), ["What kind of man is this man?]  (statement) And those followers/disciples said to each-other(followers), ["This man is a special man!] The winds and the waves obey this man!"	Matthew
Matthew 26:47	(title) Jesus is take-away/arrest by Jesus's enemies _implicitActiveAgent. _paragraph [While Jesus was still speaking,] Judas [_descriptive who was one of the 12 followers/disciples] arrived at the place _implicit [where Jesus was]. A big crowd of people [who were carrying swords and short heavy sticks] were with Judas. Those people were sent by the chief priests and the old leaders of the Jewish _implicit people.	Matthew
2 Samuel 4:7	[When Rekab and Baanah went into that house] Ish-Bosheth was lying on Ish-Bosheth's bed [that was in Ish-Bosheth's bedroom]. Then Rekab and Baanah  stabbed Ish-Bosheth.  And Rekab and Baanah killed Ish-Bosheth.  Then Rekab and Baanah cut off Ish-Bosheth's head. And those two men took Ish-Bosheth's head. Those two men traveled during the night through the Jordan Valley.	2_Samuel
Mark 10:2	(paragraph) Some _implicit Pharisees came to Jesus [in-order-to test Jesus]. Those Pharisees asked Jesus, ["Do the religious _implicit laws/Law allow [a man to end that man's marriage [that is with that man's wife]]?"]	Mark
Genesis 29:20	So Jacob worked for Laban for 7 years [because Jacob wanted [to marry Rachel]]. But those 7 years were like 7 days [because Jacob loved Rachel much].	Genesis
Acts 20:28	You(leaders) be (imp) careful. And you(leaders) take care (imp) of the people [whom the Holy Spirit brought to you(leaders), [like a man cares for a man's own sheep.] You(leaders) take care (imp) of the people [who belong to the Lord Jesus's church]. The Lord Jesus paid for the lives of those people with the Lord Jesus's own blood.	Acts
1 Samuel 13:15	Then Samuel left Gilgal. And Samuel went to Gibeah [which was in the region [that the tribe named Benjamin owned]]. Then Saul counted the soldiers [who were with Saul]. There were about 600 soldiers.	1_Samuel
2 Samuel 10:15	The Aramean soldiers knew[that the Israelites defeated the Aramean soldiers]. So  the Aramean soldiers decided [to fight the Israelites again].	2_Samuel
Genesis 40:20	3 days later the king was celebrating the king's birthday. The king had a feast for all the king's officers. During that feast the king allowed [these 2 officers to leave the prison].	Genesis
Mark 12:15	Should we(Jews) _incl pay-C taxes _implicit to Caesar _implicit? Or should we(Jews) _incl not pay-C taxes _implicit to Caesar _implicit?" (paragraph) But Jesus knew [those Pharisees and those people [who supported King _implicit Herod] were pretending [to be good/righteous]]. (implicit-situational) Those Pharisees and those people [who supported King _implicit Herod] did not actually want [to know the thing [that God wanted [those Pharisees and those people [who supported King _implicit Herod] to do]]]. (rhetorical) Jesus asked those Pharisees and those people [who supported King _implicit Herod], ["Why are you(Pharisees) testing me(Jesus)?] (statement) Jesus said to those Pharisees and those people [who supported King _implicit Herod], [" You(Pharisees) are trying [to trick me(Jesus)]]. (literalunits) You(Pharisees) (imp) bring a denarius to me(Jesus) [so that I(Jesus) could look at that denarius]. (modernunits) You(Pharisees) (imp) bring a Roman _implicit silver coin to me(Jesus) [so that I(Jesus) could look at that coin]."	Mark
Genesis 9:27	I(Noah) hope [that God will give more land to Japheth]. and I(Noah) hope [that Japheth will live in Shem's tents] [and Canaan will be the slave of Shem and Japheth]."	Genesis
Matthew 25:36	(literal) [When I(king) was not wearing clothes,] you(people) put clothes on me(king). (dynamic) [When I(king) needed clothes,] you(people) gave clothes to me(king). [When I(king) was sick,] you(people) cared-A for me(king). And [when I(king) was in prison,] you(people) came there _implicit [in order to visit me(king)]."	Matthew
Matthew 11:8	(norhetorical) Or did you(people) go there [in order to see a man [who wears beautiful clothes]]? (statement) And you(people) did not go there [in order to see a man [who wears beautiful clothes]]. You(people) know [the people [who wear beautiful clothes] are in kings' palaces].	Matthew
Genesis 2:22	Then God created a woman with Adam's rib.  Then God brought the woman to Adam.	Genesis
Acts 17:28	These things are true because we(humans) live through God’s power, and because we(humans) move through God’s power, and because we(humans) exist through God’s power. This message is similar to a message [that some of your(Athenians) poets said, ["We(people) are God's children."]	Acts
Acts 17:5	But many Jews were very angry at Paul and Silas. So the Jews gathered some bad people [who were sitting in the marketplace]. And those Jews told those people to start shouting. Those people wanted [to force [Paul and Silas to stand in the midst of the crowd]]. So those people ran to Jason's house [so that those people could find Paul and Silas].	Acts
Joshua 21:24	The tribe named Dan also gave the towns named Aijalon and Gath-Rimmon to the other families [that were Kohath's descendants].  So the tribe named Dan gave 4 towns to those people. And the tribe named Dan also gave the fields [that were near those towns] to those people.	Joshua
Mark 10:1	(title) Jesus teaches-A about people [who end those people's marriages [that are with other people]]. (paragraph) Then-A Jesus left that place. And Jesus went to the region of Judea and to the other side of the river-Jordan. Many people gathered-C around Jesus again. And Jesus taught-B God's message _implicit to those people [just-like Jesus often taught-B God's message _implicit to people _generic].	Mark
Genesis 13:5	Lot was traveling with Abram. Lot also had many sheep, many cattle, and many tents.	Genesis
Daniel 3:9	The astrologers said to the king, ["We(astrologers) hope [that you(king) will live forever]].	Daniel
Matthew 5:13	(title) Jesus says [Jesus's disciples be-U salt and light]. (paragraph) You(people) be-X the salt of the earth. (rhetorical) But [if salt stops tasting-B like salt ,] how is that salt able [to taste like salt again]? (statement) But [if salt stops tasting like salt,] that salt is not able [to taste like salt again]. People are not able [to continue using that salt]. So people will throw-away that salt onto the street _implicit. And people will walk on that salt.	Matthew
Daniel 12:11	[After people stop giving sacrifices to God] there will be 1290 days. People will stop giving sacrifices to God [when soldiers put the terrible thing in the temple].	Daniel
1 Samuel 19:1	(title) Saul tries [to kill David].  One day Saul told Saul's son named Jonathan and all of Saul's servants [to kill David]. But Jonathan loved David.	1_Samuel
Mark 3:14	Jesus chose/appointed 12 men from those people _implicit. And Jesus called those 12 men leaders/apostles. Jesus chose/appointed those apostles [so that those apostles would be with Jesus] [and so that Jesus could send those apostles [in-order-to preach the Good-News]].	Mark
2 Samuel 24:24	But the king said to Araunah, ["No]. I(David) must buy these things from you(Araunah). I(David) will not give a gift/sacrifice [that you(Araunah) give to me(David)] to my(David's) God named Yahweh." So David bought the place [that Araunah threshed grain at] and the oxen from Araunah for about 575 grams of silver.	2_Samuel
1 Samuel 29:1	(title) Achish tells [David to return to Ziklag].  The Philistines (implicit-info) were preparing [to fight the Israelites]. All of the Philistine soldiers gathered at Aphek.  And the Israelites were camping by the spring [that is in Jezreel].	1_Samuel
Daniel 6:15	In the evening these officials returned to the king. These officials said to the king, ["You(king) (imp) remember [that all the people [who live in Media and in Persia] must do all the things [that this law says]]]. No man is able [to change a law [that you(king) wrote your(king's) name on]]."	Daniel
Matthew 24:1	(title) Jesus talks about the time [that the big building of Jerusalem _implicit [that Jews honor/worship God in] will be destroyed by enemies _implicitActiveAgent at]. _paragraph Jesus left the big building of Jerusalem _implicit [that Jews honor/worship God in]. And [while Jesus was walk-away] Jesus's followers/disciples came to Jesus. And Jesus's followers/disciples told Jesus [that Jesus should look at the other _implicit beautiful _implicit buildings [that were in the place [that that building/temple was in]]].	Matthew
Genesis 18:16	Then the 3 men stand-up. The 3 men started to walk toward Sodom. Abraham walked with the 3 men for a short time [in-order-to Abraham goodbye the 3 men].	Genesis
Daniel 12:3	People [who are wise] will shine [like the stars shine]. People [who help [other people be righteous]] will shine [like the stars shine] always.	Daniel
Joshua 24:7	So your(Israelites') fathers cried out to me(Yahweh). Your(Israelites') fathers asked me(Yahweh) [to help your(Israelites') fathers]. Then I(Yahweh) caused [the sky [that was between you(Israelites) and the Egyptians] to become dark]. I(Yahweh) covered the Egyptians with the sea. You(people) saw [that I(Yahweh) destroyed the army of Egypt]. Then you(Israelites) lived in the desert for many years.	Joshua
1 Samuel 21:13	Then David pretended [to be crazy] in-front-of Achish and Achish's servants. [While David was with Achish’s servants] David acted [like a crazy man acts]. David wrote marks on the doors of the gate with David's nails. And David let [saliva fall from David's mouth into David's beard].	1_Samuel
Matthew 22:16	Those Pharisees sent those Pharisees' followers/disciples and people [who supported king _implicit Herod] to Jesus . Those people _differentNounIndex said to Jesus _implicit, ["Master/Teacher, we(Pharisees) _excl know [you(Jesus) are honest]]. And you(Jesus) truly teach the people _implicit about the things [that God wants [people to do]]. And you(Jesus) do not worry about other people and the things _implicit [that other people think-E about _relation you(Jesus)]. For you(Jesus) treat all people fairly.	Matthew
Daniel 7:19	Then I(Daniel) wanted [the person to explain the fourth animal to me(Daniel)]. The fourth animal was different from the other animals. The fourth animal was terrible. That animal had big iron teeth and bronze nails. That animal ate people. And that animal broke people into many pieces. That animal walked on the things [that that animal destroyed].	Daniel
Mark 3:11	(implicit-situational) Some of those people were controlled by spirits [that were not clean]. [Whenever those  spirits saw Jesus,] the people [whom those spirits controlled] fell in-front-of Jesus. And those spirits caused [those people to cry-out-B, ["You(Jesus) are the Son of God"]] .	Mark
Genesis 24:62	[Before this time Isaac left Beer-Lahai-Roi.] Isaac was living in the desert named Negev [which was in southern Canaan].	Genesis
Genesis 34:1	-Title Shechem attacks Dinah. -BeginEpisode the daughter of Leah and of Jacob named Dinah decided [to visited certain women [who lived in that region]].	Genesis
Joshua 15:23	And the tribe named Judah owned the towns named Kedesh, Hazor, and Ithnan.	Joshua
Acts 1:19	And all the people [who live in Jerusalem] heard [that Judas died].  So people named that field Akeldama.  Akeldama means field of blood. -CommentEnd	Acts
Matthew 7:14	But _implicit the gate [that leads to life [(implicit-situational) that never ends]] is narrow. And the road [that leads to life [that never ends] ] is narrow. Only few people find that place.	Matthew
Acts 21:27	Some Jews (title) catch Paul. The ceremony [that people become acceptable to God at] lasts for seven days.  During the last day of that ceremony, some Jews [who were from the region named Asia] saw Paul at the temple. Those Jews caused [the crowd to be angry at Paul]. And those Jews caught Paul.	Acts
1 Samuel 20:13	But [if my(Jonathan's) father wants [to hurt you(David)]] then I(Jonathan) will tell [you(David) to leave].  I(Jonathan) hope [that Yahweh will punish me(Jonathan) much] [if I(Jonathan) do not tell you(David) about my(Jonathan's) father]. I(Jonathan) hope [that Yahweh will be with you(David) [just-like Yahweh was with my(Jonathan's) father]].	1_Samuel
Nehemiah 13:27	Must we(Nehemiah) hear now [that you(men) also are doing these very bad things]?  I(Nehemiah) am very sad [because I(Nehemiah) heard [that you(men) also are doing these very bad things]]. [Because you(men) are marrying women [who come from other countries]] you(men) are not being faithful to our(Nehemiah's) God."	Nehemiah
2 Samuel 8:5	Aramean soldiers came from Damascus [in order to help [Hadadezer fight David]]. But David killed 22000 of those soldiers.	2_Samuel
Genesis 47:30	You(Joseph) (imp) promise me(Jacob) [that [after I(Jacob) die] you(Joseph) will carry my(Jacob's) body from Egypt to Canaan]. Then you(Joseph) (imp) bury my(Jacob's) body in the place [where people buried the bodies of my(Jacob's) ancestors]."  Joseph said, ["I(Joseph)  will do all the things [that you(Jacob) commanded [me(Joseph) to do]]]."	Genesis
Genesis 7:3	For all kinds of birds you(Noah) (imp) take seven male birds and 7 female birds into the boat.  [If you(Noah) take all these animals into the boat] these animals will live after the flood.	Genesis
Genesis 17:6	I(God) will cause [you(Abram) to have many descendants]. Your(Abram's) descendants will become new nations.  Some of your(Abram's) descendants will be kings.	Genesis
Genesis 35:11	Then God said to Israel, ["I(God) am God-Almighty]. You(Israel) (imp) have many children. You(Israel) (imp) become a big nation. You(Israel) will be the father of many nations and of many kings.	Genesis
Genesis 29:16	At that time Laban had 2 daughters. The older daughter was named Leah. and the younger daughter was named Rachel.	Genesis
Matthew 9:2	Some men brought to Jesus a man [who was paralyzed] [and who was lying on a bed/mat]. [When Jesus noticed [ those men had faith in Jesus _implicit],] Jesus said to that man, ["Child, you(man) (imp) do not worry!] Your(man’s) sins are forgiven by me(Jesus) _implicitActiveAgent."	Matthew
Joshua 10:35	The Israelites defeated the people [who were living in Eglon] in one day. The Israelites killed all of the people [who were in that city].  And the Israelites completely destroyed all of those people. The Israelites destroyed that city [just-like the Israelites destroyed Lachish].	Joshua
Genesis 45:6	There has been a famine for 2 years. and crops will not grow for 5 more years.	Genesis
Genesis 41:51	Joseph named the first son Manasseh.  -footnote Manasseh means [God caused [me(Joseph) to forget]]. Joseph said, ["God caused [me(Joseph) to forget all the problems [that I(Joseph) had]]].  and I(Joseph) forgot my(Joseph's) family [who treated me(Joseph) badly]."	Genesis
Genesis 1:26	Then God said, ["Now we(God) will create people.]  These people will be like us(God).  These people will rule the fish [that are in the ocean] and the birds [that are in the sky].  These people will rule the livestock, the wild animals and the small animals."	Genesis
Matthew 1:12	_paragraph [After Babylon _implicitNecessary exiled those Jews _implicitNecessary to Babylon ], Jeconiah became the father of Shealtiel. And Shealtiel (literal) became the father of Zerubbabel. And Shealtiel (dynamic) was the grandfather of Zerubbabel.	Matthew
Genesis 36:12	Eliphaz also had a female slave named Timna. Timna birthed Amalek for Eliphaz. These children were the grandsons of Esau and of Adah.	Genesis
Esther 7:4	A certain man will pay money to the people [that kill me(Esther) and my(Esther's) people]. So many people will kill all of the people [that came from my(Esther's) country]. [If this man had caused [us(people) to become slaves]] I(Esther) would not have spoken to you(king). But these people will kill us(people)."	Esther
Jonah 1:11	The wind was blowing harder. And the waves were becoming bigger. So the men asked Jonah, ["Which thing should we(men) do to you(Jonah) [in order to cause [the sea to become calm]]]?"	Jonah
Genesis 48:18	And Joseph said to Joseph's father, ["Father, you(Jacob) (imp) put your(Jacob's) right hand on Manasseh's head [because Manasseh is my(Joseph's) firstborn son]]."	Genesis
Genesis 31:45	So Jacob found a big stone.	Genesis
Matthew 18:13	I(Jesus) am telling you(followers) the truth. [If that person finds that lost _implicit sheep,] that person becomes very happy. That person is happy [because that person found that sheep] [more-than that person is happy [because the 99 sheep did not walk-away]].	Matthew
Nehemiah 4:6	[Because the people worked very hard] we(Nehemiah) repaired all of the wall [until the wall was one half the height of the old wall].	Nehemiah
1 Samuel 11:9	The people [who were in Gilead] said to the messengers [who came from Jabesh], ["You(messengers) (imp) tell the people [who are in Jabesh-Gilead] [that we(people) will save/rescue those people tomorrow]]." So those messengers returned to Jabesh.  And those messengers told those people [that Saul and Saul's army will save/rescue the people from Nahash]. Then those people became very happy.	1_Samuel
Mark 15:14	(paragraph) But Pilate asked that crowd, ["Why should Jesus be crucified by soldiers _implicitActiveAgent?] What evil thing did Jesus do [(implicit-situational) so that Jesus should die]?" (paragraph) But the crowd shouted more loudly, ["You(Pilate) (imp) kill Jesus [by putting Jesus on a cross]!"]	Mark
Acts 18:12	At that time, a man named Gallio was a leader in the region named Achaia. And the Jews [who lived in that place] gathered-together(Jews) [in order to capture Paul]. Then those Jews captured Paul. And the Jews brought Paul to court.	Acts
Nehemiah 1:10	Yahweh, those people [that (implicit-info) are in Judah now] serve you(Yahweh). And those people are your(Yahweh’s) people. You(Yahweh) saved/redeemed those people [by using your(Yahweh's) great strength and your(Yahweh's) strong hand]. So (implicit-info) those people are free now.	Nehemiah
1 Samuel 1:4	[Whenever Elkanah gave gifts/sacrifices to Yahweh] Elkanah gave some meat to Elkanah's wife named Peninnah. Elkanah also gave some meat to Peninnah's sons and daughters.	1_Samuel
1 Samuel 13:7	Some Israelites run-away. Those Israelites went across the Jordan river. And those Israelites went to Gad or Gilead.  But Saul stayed at Gilgal. All of the soldiers [who were with Saul] were very afraid.	1_Samuel
Mark 7:33	(paragraph) Jesus take-away that man from the crowd _frameInferable [so that Jesus and that man could be alone]. Jesus put Jesus's fingers into that man's ears. Then Jesus spit Jesus's fingers _implicit. And Jesus touched that man's tongue with those fingers _implicit.	Mark
Matthew 14:31	_paragraph Immediately Jesus moved Jesus's hand toward Peter. And Jesus caught-B Peter. (complex) Jesus said, ["You(Peter) do not have much faith in me(Jesus) _implicit]. (simple) Jesus said, ["You(Peter) do not much believe in me(Jesus) _implicit]. Why did you(Peter) doubt [that (implicit-situational) I(Jesus) was able [to cause [you(Peter) to walk on water]]]?"	Matthew
