reference	verse	book
Mark 9:47	And [if your(follower's) eye causes [you(follower) to do bad _morally actions],] you(follower) (imp) take-out that eye. (complex) [You(follower) enter the kingdom-B of God [because you(follower) take-out that eye]] will be good. (simple) [ You(follower) enter the place [where God rules people _implicit] [by take-out that eye]] will be good. But [you(follower) are thrown-B into hell-A by God _implicitActiveAgent [because you(follower) did not take-out that eye]] will be extremely bad .	Mark
1 Samuel 5:9	But [after those people took the Ark-of-the-Covenant to Gath] Yahweh started punishing the people [who were living in that city also]. Yahweh caused [those people to become very afraid]. And God caused [the old people and the young people [who were living in Gath] to have many problems]. Yahweh caused [large sores/tumors to appear on those people also].	1_Samuel
Esther 1:8	The king commanded [the servants to give a lot of wine to each person]. So each person drank a lot of wine.	Esther
Genesis 31:13	I(God) am the God [who appeared to you(Jacob) at Bethel [when you(Jacob) poured oil of olives on the pillar]]. At that time you(Jacob) promised me(God) [that I(God) would be your(Jacob's) God]. Now I(God) want [you(Jacob) to leave this place]. You(Jacob) (imp) return to the land [that you(Jacob) were born in].””	Genesis
Matthew 28:11	(title) The guards tell the old leaders and the chief priests [Jesus's hole/tomb is empty]. _paragraph [While those women were going to the followers/disciples _implicit,] some of the soldiers [who were guarding-B Jesus's hole/tomb _implicit] went into the city of Jerusalem _implicit. And those guards told the chief priests about all the things-B [that happened].	Matthew
Nehemiah 13:4	Before that day the priest named Eliashib took care of the rooms [where the priests and the people [that were in the tribe named Levi] stored things in the house of our(Nehemiah's) God]. Eliashib was Tobiah’s friend.	Nehemiah
Joshua 8:29	Then Joshua hung the king of Ai in a tree.  The king's body hung in that tree until the evening. [When the sun started setting] Joshua told [Joshua's soldiers to take the king's body from the tree]. And Joshua told [the soldiers to throw the king's body down near the city gate]. Then the soldiers put a pile of stones on the king's body. Those stones are still at that place today.	Joshua
Joshua 15:3	Then the border went to Scorpion-Pass and desert-Zin. Then the border went to Kadesh-Barnea. Then the border went to Hezron, Addar, and Karka.	Joshua
Acts 15:16	['I(God) will return later. I(God) will build again David's house [that people ruined]. I will build those parts of his house again [that people have been pulled down]. And I will cause [his house to be good again].	Acts
Daniel 2:49	Then Daniel asked [the king to reward Shadrach, Meshach, and Abednego]. So the king allowed [Shadrach, Meshach, and Abednego to govern the people [that lived in Babylon]]. Then Daniel lived at the king's palace.	Daniel
Nehemiah 3:23	A man named Benjamin and a man named Hasshub repaired the wall [that was in-front-of the houses of Benjamin and Hasshub]. A man named Azariah repaired the next part of the wall [that was beside Azariah's house]. Azariah was a son of Maaseiah [who was a son of Ananiah].	Nehemiah
Matthew 20:10	Therefore the people/workers [who were first employed by the man _implicitActiveAgentFrameInferable ] thought [those people/workers will receive more money than 1 denarius]. But [when those people/workers came to the man _implicitFrameInferable,] those people/workers also received 1 denarius.	Matthew
Matthew 2:8	And Herod sent the wise men to Bethlehem. And Herod said to those wise men _implicit, ["You(men) (imp) go]. And you(men) (imp) carefully search the child [who (implicit-situational) will be the king of the Jews]. [After you(men) find that child _implicitNecessary,] you(men) (imp) immediately come. And you(men) (imp) tell me(Herod) the place _implicit [that that child is at] [so that I(Herod) could also go to that place [in-order-to honor/worship that child]] ."	Matthew
Joshua 21:41	So the Israelites gave 48 towns to the tribe named Levi. And the Israelites also gave the fields [that were near those towns] to the tribe named Levi.	Joshua
1 Samuel 14:3	A man named Ahijah was with Saul. Ahijah was the son of Ahitub [who was Ichabod’s brother]. And Ahitub was the son of Phinehas. And Phinehas was the son of Eli. Eli was Yahweh’s priest [who lived in Shiloh]. Ahijah was wearing the special clothes [that the priest wore].  The people did not know [that Jonathan left the Israelites’ camp].	1_Samuel
1 Samuel 25:14	But one of Nabal’s servants talked to Abigail [who was Nabal’s wife]. That servant said, ["David sent messengers [who came from the desert]]. Those messengers greeted our(servant's) master. But Nabal insulted those messengers.	1_Samuel
Acts 1:26	Then the apostles used lots [in order to choose one of these two men].  The lots showed the apostles [that the Lord chose Matthias].  So Matthias became an apostle.  Then Matthias began working with the other 11 apostles.	Acts
1 Samuel 2:33	I(Yahweh) will allow [only one of your(Eli's) descendants to continue being a priest at my(Yahweh's) altar]. And that man will cry much.  And that man will be very sad. But people will kill all of your(Eli's) other descendants with swords.	1_Samuel
Genesis 31:51	Laban also said to Jacob, ["This pile of stones is at this place]. And this pillar [that I(Laban) put between you(Jacob) and me(Laban)] is at this place.	Genesis
Nehemiah 12:27	The people (title) give/dedicate the wall of Jerusalem to God. [When the people gave/dedicated the wall of Jerusalem to God_implicit] the people [who were in the tribe named Levi] were called by the people _implicit from the places [where those people/Levites lived]. And those people/Levites were brought by those people to Jerusalem [in order to celebrate that day happily/joyfully]. Those people wanted [those people/Levites to sing songs [that thanked God]]. And those people wanted [those people/Levites to play cymbals, harps, and lyres].	Nehemiah
Genesis 48:1	-Title Jacob blesses Manasseh and Ephraim. Later Joseph heard [that Joseph's father was very sick]. so Joseph took Joseph's 2 sons named Manasseh and named Ephraim to Joseph's father.	Genesis
Genesis 47:8	Then the king asked Jacob, ["How old are you(Jacob)?"]	Genesis
Joshua 2:16	[Before those 2 men left] Rahab said to those 2 men, ["You(men) (imp) go to the hills]. The king's soldiers will not find you(men) in the hills. You(men) (imp) hide in the hills for 3 days. [After the king's soldiers return to this city] you(men) may leave."	Joshua
Genesis 12:3	I(Yahweh) will bless people [who bless you(Abram)]. and I(Yahweh) will curse people [who curse you(Abram)]. And all the people [who live on the earth] will be blessed by me(Yahweh) through you(Abram).	Genesis
Genesis 41:17	Then the king said to Joseph, ["I(king) was standing near the river named Nile].	Genesis
Genesis 16:6	But Abram said to Sarai, ["You(Sarai) are Hagar's master]. [If you(Sarai) want [to punish Hagar]] you(Sarai) (imp) punish Hagar." Then Sarai began to act badly to Hagar. So Hagar ran from Sarai.	Genesis
1 Samuel 23:20	You(Saul) are our(people's) king. So you(Saul) may come to our(people's) region. Then we(people) will show you(Saul) the cave [that David is in]. We(people) will help you(Saul) [capture David]."	1_Samuel
Genesis 27:38	But Esau said, ["Father, please you(Isaac) (imp) bless me(Esau) also!"] Then Esau began to cry.	Genesis
1 Samuel 16:6	[When Jesse’s sons arrived at the altar] Samuel saw Eliab.  And Samuel thought, ["This man is certainly the man [that Yahweh chose [to become the new king]]]."	1_Samuel
Genesis 30:5	Then Bilhah became pregnant. and Bilhah birthed a son for Jacob.	Genesis
Genesis 43:17	The servant obeyed Joseph. Thus the brothers entered Joseph's house.	Genesis
2 Samuel 24:5	[After Joab and the officers went across the Jordan River] Joab and those officers camped near Aroer. Joab and those officers camped on the southern side of that town in a valley. Then Joab and those officers went to Gad and to Jazer.	2_Samuel
Matthew 19:2	Big crowds followed-A Jesus. And Jesus healed among those crowds _implicit the people [who (implicit-situational) were sick] there.	Matthew
Mark 4:21	(title) Jesus tells a parable [that is about a lamp]. (paragraph) Jesus (norhetorical) asked the people, [" Do you(people) put a lamp under a bowl or a bed [after you(people) bring that lamp into a room _implicit]?] Jesus (statement) said to the people ["You(people) do not put a lamp under a bowl or a bed [after you(people) bring that lamp into a room _implicit]]. (yesrhetorical) Or do you(people) put that lamp on a table/lampstand [(implicit-situational) so that the light [that comes from that lamp] will shine on the whole room]? (statement) Instead, you(people) put that lamp on a table/lampstand [(implicit-situational) so that the light [that comes from that lamp] will shine on the whole room].	Mark
Matthew 12:2	[When the Pharisees saw [the followers/disciples eat the grains,]] the Pharisees said to Jesus, ["You(Jesus) (imp) look!] Your(Jesus's) followers/disciples are doing a thing [that the religious laws _implicitNecessary do not allow [people to do on the Sabbath]]."	Matthew
2 Samuel 19:18	Those people went across the Jordan River [in order to bring the king’s family to Judah]. Those people wanted[to please the king]. [When Shimei [who was Gera’s son] came to David] Shimei bowed to the king.	2_Samuel
Genesis 45:1	(title) Joseph tells Joseph's brothers that [Joseph is Joseph]. Then Joseph was not able [to prevent [Joseph from crying in front of all of Joseph's servants]]. So Joseph cry-out to Joseph's servants, ["You(servants) (imp) leave this room!]" So [when Joseph started speaking to Joseph's brothers] no people were with Joseph.	Genesis
1 Samuel 9:9	(Previously [when a person [who lived in Israel] wanted [to ask God a question]], that person said, ["I(person) will go to the man [who sees].]" Today people call that person "a man [who tells God's messages to people]". But previously people called that man "a man [who sees]".)	1_Samuel
Genesis 18:20	Then Yahweh said to Abraham, ["I(Yahweh) heard [many people complaining about the people [who live in Sodom and in Gomorrah]]]. Those people [who live in Sodom and in Gomorrah] are very evil.	Genesis
Mark 1:38	(paragraph) But Jesus said, ["You(Simon) (imp) let [us(Jesus) _inclgo to other _implicit towns [that are near this place]] [so that I(Jesus) could teach/preach God's message _implicit in those towns also]]. I(Jesus) came for-B this reason."	Mark
1 Samuel 11:15	So all of the people went to Gilgal. And the people chose/appointed [Saul to be the king of Israel] again in-front-of Yahweh. The people gave gifts/offerings to Yahweh. And Saul and all of the Israelites celebrated.	1_Samuel
Acts 18:24	Apollos(Title) visited people [who believe in Jesus] [and who live in Ephesus and Corinth]. At that time, a Jew named Apollos [who was from the city named Alexandria] came to the city named Ephesus. Apollos was educated. And Apollos knew about many things [that are in the Scriptures].	Acts
Genesis 30:38	Then Jacob put those branches in-front-of the animals [when the animals came to the wells]. [When the animals came to the wells [in-order-to the animals drink water]] the animals also sexed each-other(animals).	Genesis
1 Samuel 22:22	Then David said to Abiathar, ["Doeg [who is from Edom] was at Nob on that day]. On that day I(David) knew [that Doeg will tell Saul [that I(David) met with Ahimelek]]. So I(David) am responsible for [your(Abiathar's) family being killed by Doeg].	1_Samuel
2 Samuel 16:21	Ahithophel answered, ["Your(Absalom's) father left several female slaves/concubines in Jerusalem [so that the female slaves could take care of the palace]].  You(Absalom) (imp) sex those slaves. Then all of the people [who are living in Israel] will know [that you(Absalom's) are your(Absalom's) father’s enemy]. Then the people [who are helping you(Absalom)] will happily follow you(Absalom)."	2_Samuel
Matthew 18:1	(title) Jesus talks about the greatest follower/disciple. _paragraph At-that-time the followers/disciples came to Jesus. (complex) And those followers/disciples asked, ["Then-D who is the greatest person in the kingdom-B of heaven?"] (simple) And those followers/disciples asked, ["Then-D who is the greatest follower/disciple?"]	Matthew
1 Samuel 15:31	So Samuel went with Saul.  And Saul worshiped Yahweh.	1_Samuel
Genesis 21:20	God cared for the boy [while the boy grew]. Ishmael lived in the desert. Ishmael was able [to skillfully shoot animals with arrows].	Genesis
Mark 11:17	(yesrhetorical) [While Jesus was teaching about the temple _implicit to the people _frameInferable ,] Jesus asked the people _frameInferable, [" Do the Scriptures say, ["My(God's) house will be called by people _implicitActiveAgent a house [where people [that be-T from all countries] may pray to me(God) _implicit]"]?] (statement) [While Jesus was teaching about the temple _implicit to the people _frameInferable,] Jesus said to the people _frameInferable, [" The Scriptures say, ["My(God's) house will be called by people _implicitActiveAgent a house [where people [that be-T from all countries] may pray to me(God) _implicit]"]]. But you(people) caused [this house to become like a hole/cave [where people [who steal things] gather ]]." (footnote) You(people) (imp) see Isaiah 56:7 and Jeremiah 7:11.	Mark
Daniel 12:4	Daniel, you(Daniel) (imp) stop writing about these things. You(Daniel) (imp) close the book until the end of time. Many people will try [to learn many things]."	Daniel
Matthew 27:28	Then the soldiers take-off Jesus's clothes. And the soldiers put a red coat/robe [(implicit-situational) that be-U like a king's _generic coat/robe] on Jesus.	Matthew
Mark 13:12	(paragraph) A person will give a person's brother [(implicit-situational) who follows-B me(Jesus)] to that brother's enemies [so that that brother's enemies will kill that brother]. And a father will give a father's child [(implicit-situational) who follows-B me(Jesus)] to that child's enemies [so that that child's enemies will kill that child]. Children will oppose children's parents [(implicit-situational) who follow-B me(Jesus)]. And those children will cause [those children's parents to be killed by those parents' enemies _implicitActiveAgent].	Mark
Genesis 47:25	The people said to Joseph, ["You(Joseph) saved us(people)]. We(people) will become slaves of the king [just-like you(Joseph) commanded]."	Genesis
2 Samuel 14:30	Then Absalom said to Absalom's servants, ["Joab's field is near my(Absalom's) field]. Joab is growing barley in Joab's field. (imp) You(servants) go to Joab's field. And (imp) you(servants) burn that barley." So Absalom's servants burned Joab's barley.	2_Samuel
Genesis 32:15	Jacob also gathered 30 female camels, the babies of those camels, 40 cows, 10 bull, 20 female donkeys, and 10 male donkeys.	Genesis
Matthew 6:17	But [when you(person) fast,] you(person) (imp) put oil on your(person’s) head. And you(people) (imp) wash your(person’s) face.	Matthew
Genesis 16:10	Yahweh also said, ["I(Yahweh) will cause [you(Hagar) to have many descendants]]. You(Hagar) will not be able [to count your(Hagar's) descendants!]"	Genesis
Genesis 50:10	[After Joseph went across the Jordan river] Joseph and the people [who were with Joseph] cried loudly.  These people cried at the place [where Atad threshed grain].  Joseph stayed at that place for 7 days.  [While Joseph stayed at that place] Joseph and the people [who were with Joseph] mourned Jacob.	Genesis
Matthew 26:71	_paragraph Then Peter went to the entrance of the yard/courtyard _implicit. There another girl [who was a servant] saw Peter. And that girl said to the people [who were there], ["This man was with Jesus [_restrictive who is from Nazareth"]].	Matthew
Genesis 31:7	but your(Rachel's) father cheated me(Jacob).  Your(Rachel's) father promised [to give to me(Jacob) many things]. but your(Rachel's) father changed -iteration 10 times].  But God did not allow [your(Rachels) father to hurt me(Jacob)].	Genesis
Matthew 27:21	_paragraph The ruler/governor asked the crowd _implicit, ["Which of the 2 prisoners do you(people) want [me(Pilate) to free for you(people)]?"] _paragraph The crowd answered, ["Barrabbas"].	Matthew
Genesis 35:10	Then God said to Jacob, ["Your(Jacob) name is Jacob]. but people will not call you(Jacob) Jacob. Your(Jacob's) new name is Israel." Thus God called Jacob Israel.	Genesis
Genesis 32:17	Then Jacob said to the first servant, [My(Jacob's) brother named Esau will ask you(servant), [you(servant) are the servant of who]]? Where are you(servant) going?  These animals belong to who?	Genesis
Joshua 24:30	Then the Israelites buried Joshua’s body in Joshua's land at Timnath-Serah. Timnath-Serah was in the mountains [that the tribe named Ephraim owned]. Timnath-Serah was on the northern side of Mount-Gaash.	Joshua
Acts 16:1	Timothy (title) starts working with Paul and Silas. Paul arrived in a city named Derbe. And then Paul went to a city named Lystra [where a man [who believed in Jesus] lived] [and who was called Timothy]. Timothy's mother was a Jew. And Timothy’s mother believed in Jesus. But Timothy's father was from Greece.	Acts
Genesis 24:43	I(servant) am standing by this spring. I(servant) will wait [for a young woman to come to the spring].  then I(servant) will say to that woman, ["Please you(woman) (imp) give water [that is in your(woman's) jar] to me(servant)"].	Genesis
Mark 12:20	(implicit-situational) You(Jesus) (imp) think about the following story. There were 7 brothers-C. The first brother-A married a woman. But that brother-A died [before that brother-A had-J a child ].	Mark
Joshua 15:12	The western border of Judah's land was the sea-Mediterranean. All of the families [that were in the tribe named Judah] lived in this region.	Joshua
1 Samuel 22:9	Doeg [,who was from Edom] was standing at that place with Saul’s officers. Does said, ["I(Doeg) saw Jesse’s son]. Jesse’s son went to Nob [in order to meet Ahimelek]. Ahimelek is Ahitub’s son.	1_Samuel
Mark 7:22	Or that person might sex a person _otherThingList [who is not the wife or husband of that person]. Or that person might always want more things [even-if that person does not need those things] . Or that person might treat other people cruelly. Or that person might deceive other people. Or that person might not be ashamed [if that person sexes a person _implicitDifferentThingIndex in-front-of other people]. Or that person might want the things [that other people have]. Or that person might say evil things [that are about other people ]. Or that person might be proud-A . Or that person might do stupid/foolish actions [(implicit-situational) that God does not approve].	Mark
Genesis 15:8	But Abram said, ["Yahweh Lord, how will I(Abram) know [that I(Abram) will own this land]?]"	Genesis
1 Samuel 15:33	But Samuel said to Agag, ["You(Agag) killed women's children with your(Agag's) sword]. Now your(Agag's) mother will not have a child."  Then Samuel killed Agag in front of Yahweh at Gilgal.	1_Samuel
Matthew 26:52	_paragraph Jesus said to that man, ["You(man) (imp) return-C your(man's) sword to that sword's place]. (literal) For all the people [who use those people's _implicit sword [in order to (implicit-situational) kill a person]] will also _implicit die because of a sword. (dynamic) For all the people [who kill people] will also _implicit be killed by people _implicitActiveAgent.	Matthew
Mark 3:4	(paragraph) Then Jesus said to those Pharisees, ["(rhetorical) Does the religious _implicit laws/Law allow [people to do good things on the Sabbath] [or people to do evil things on the Sabbath _implicit] ?] ["(statement) The religious _implicit laws/Law allows [people to do good things instead of evil things on the Sabbath]]. (rhetorical) Does the religious _implicit laws/Law allow [people to save-A people on the Sabbath ] [or people to kill people on the Sabbath ]? (statement) The religious _implicit laws/Law allows [people to save-A people [instead of killing people] on the Sabbath ]." But those people did not say a word to Jesus.	Mark
Matthew 22:31	But I(Jesus) will tell-C you(Sadducees) about the time [that dead people will become alive again at]. (yesrhetorical) Did you(Sadducees) read-C the following things [that God said to you(Jews)]? (statement) You(Sadducees) read-C _past the following things [that God said to you(Jews)].	Matthew
Mark 12:21	So the second brother-A married that woman. But that brother-A also _implicit died [before that brother-A had-J a child]. Then the third brother-A did the same thing-B.	Mark
Nehemiah 4:15	Then our(Nehemiah's) enemies heard [that we(Nehemiah) knew about our(Nehemiah's)  enemies’ plans]. And our(Nehemiah's) enemies knew [that God caused [our(Nehemiah's) enemies’ plans to fail]]. So all of us(Nehemiah) returned to the wall.  And all of us(Nehemiah) started building the wall again.	Nehemiah
Mark 5:29	[(implicit-situational) When that woman touched Jesus's clothes,] that woman immediately stopped bleeding. And that woman knew [that woman's body was healed by Jesus _implicitActiveAgent from that woman's disease.]	Mark
Matthew 24:50	The master-A of that servant-A will come on a day [that that servant does not expect [that master to come] on]. The master of that servant will come at an hour [that that servant does not know].	Matthew
Nehemiah 10:11	Mika, Rehob, Hashabiah,	Nehemiah
Genesis 11:26	[When Terah was 70 years old] Terah had three sons.  Terah named these sons Abram, Nahor, and Haran.	Genesis
Matthew 16:2	_paragraph Jesus said to those Pharisees _implicit and those Sadducees _implicit, ["[When the time is evening,] you(Pharisees) say, ["The weather will be good-A tomorrow _implicit]]. For the sky is red."	Matthew
2 Samuel 19:32	Barzillai was very old. Barzillai was 80 years old. Barzillai took care of the king [while David was staying at Mahanaim]. Barzillai was very rich.	2_Samuel
Matthew 4:5	(paragraph) Then the devil took Jesus to the special/holy city, [ _descriptive (implicit-background) which is Jerusalem]. And the devil caused [Jesus to stand on the temple’s highest part].	Matthew
Mark 2:16	Some scribes (implicit-situational) were also there. The scribes [who were Pharisees] saw [Jesus eating food with people [who do bad _morally actions] and people [who collect taxes]]. And those people/scribes said to the people [who follow _routinely Jesus], ["Why (rhetorical) does Jesus eat food _implicit with people [who collect taxes] and people [who do bad _morally actions]?"] ["Jesus (statement) should not eat food _implicit with people [who collect taxes] and people [who do bad _morally actions]!"]	Mark
Mark 10:6	But [when God first made/create all things,] God made male people and female people. (footnote) You(people) (imp) see Genesis 1:27 and Genesis 5:2.	Mark
Titus 1:3	God caused [people to know God's message] at the time [that God chose]. People know that message [because those people hear that message]. God gave that message to me(Paul). And God  [who saves us(Paul) from bad things and death] commanded me(Paul) [to tell that message to people].	Titus
1 Samuel 13:22	So [when the Israelites started fighting the Philistines,] the soldiers [who were with Saul and Jonathan] did not have swords or spears. Only Saul and Saul's son named Jonathan had swords and spears.	1_Samuel
Nehemiah 8:15	The people also learned [that those people should tell all of the people of Israel [who lived in towns and in Jerusalem] about this law]. Those people must say to the other people, ["You(people) (imp) go to the hills]. And you(people) (imp) get the branches of tree-olive [that people planted] and the branches of wild tree-olive.  And you(people) (imp) get the branches of tree-myrtle, tree-palm, and tree-fig. You(people) (alt) (imp) get the branches of beautiful trees and the branches of trees [that have fruit]. Then you(people) (imp) use those branches [in order to build small shelters]."	Nehemiah
1 Samuel 14:11	So Jonathan and the young soldier [that carried Jonathan’s shield] let [the Philistines see Jonathan and the young soldier [that carried Jonathan’s shield]]. Then the Philistines said, ["You(soldiers) (imp) Look!] The Israelites are coming out from the holes [that the Israelites were hiding in]."	1_Samuel
Acts 15:9	God treats people [who are not Jews] just like God treats us(Jews). [When the people [who are not Jews] believed in Jesus,] God caused [the hearts of those people [who are not Jews] to become pure]. God (alt) took away the punishment for the sins of those people [who are not Jews] [and who believe in Jesus].	Acts
Joshua 2:2	But a certain person told the king of Jericho about those 2 men/spies.  That person said to the king, [“Some of the Israelites came to Jericho tonight]. Those men are looking at our(people’s) land.”	Joshua
Genesis 39:9	I(Joseph) am the most important person in this house. My(Joseph's) master allows [me(Joseph) to do all things in this house]. But my(Joseph's) master does not allow [me(Joseph) to be with you(wife)] [because you(wife) are my(Joseph's) master's wife]. So why should I(Joseph) do this wicked thing? So I(Joseph) will not do this wicked thing.Why should I(Joseph) sin against God?    And I(Joseph) will not sin against God."	Genesis
Daniel 9:14	So you(Lord) remembered the promise. And you(Lord) have punished us(people). The Lord [who is God] is righteous. But we(people) did not do all the things [that the Lord said].	Daniel
