reference	verse	book
Matthew 23:22	And a person [who promises/swear to God _implicit [that person will do an action] by heaven _instrument] promises/swear to God _implicit by God's chair/throne _instrument and by God _instrument [who sits on that chair/throne].	Matthew
Genesis 44:1	-Title Joseph tricks Joseph's brothers again. Then Joseph spoke to the chief servant [that worked in Joseph's house]. Joseph commanded that servant, ["You(servant) (imp) fill these men's bags with much grain.] Then you(servant) (imp) put the men's money into the men's bags.	Genesis
Titus 3:9	But some people argue with other people about foolish things. You(Titus) (imp) do not argue with people about those things. And you(Titus) (imp) do not argue with people about lists of ancestors' names.  And you(Titus) (imp) do not argue with people about the religious law. [You(Titus) arguing with people about these things] is not valuable. And [when you(Titus) argue with people about these things] you(Titus) are not helping people.	Titus
2 Samuel 13:33	My(Jonadab) master and my(Jonadab) king, (imp) you(David) do not think [that all of your(David's) sons are dead]. Only Amnon is dead."	2_Samuel
2 Samuel 6:12	People told King David, ["Yahweh is blessing Obed-Edom's  family]. And Yahweh blessed all of the things [that Obed-Edom owns]. Yahweh is blessing Obed-Edom [because God's Ark of the Covenant is in Obed-Edom's house]." So David went to Obed-Edom's house [in order to bring the Ark of the Covenant to Jerusalem]. All of the people were very happy.	2_Samuel
Mark 12:35	(title) Jesus teaches-A people about the Christ. (paragraph) Then [while Jesus was teaching-B God's message _implicit in the temple of the courtyard _implicitType,] Jesus asked, ["Why do the scribes say [the Christ is the son/descendant of King _implicit David]?]	Mark
2 Samuel 1:24	Daughters of Israel, you(daughters) (imp) cry/mourn for Saul. Saul gave the best clothes to you(daughters). And Saul put gold jewelry on your(daughters') clothes.	2_Samuel
Daniel 5:27	Tekel means [that God has weighed you(king)]. God knows [that you(king) are selfish].	Daniel
Daniel 7:9	Then I(Daniel) saw [a person bringing some thrones]. Then another person named Ancient-of-Days sat on one of the thrones. This person's clothes were white [like snow is white]. And this person's hair was white [like pure wool is white]. This person's throne had wheels. And the throne burned [like a fire burns].	Daniel
Genesis 50:26	Joseph died [when Joseph was 110 years old]. Joseph's doctors prepared Joseph's body.  Then the people [who lived in Egypt] put Joseph's body into a coffin.	Genesis
Genesis 46:13	Issachar had sons named Tola, named Puah, named Jashub, and named Shimron.	Genesis
Matthew 27:8	Therefore that field is still called by people _implicitActiveAgent the field of blood.	Matthew
Mark 14:21	The Son-of-man _1stas3rd will die [just-like the Scriptures say [the Son-of-man _1stas3rd will die]]. But the man [who gives the Son-of-man _1stas3rd to the Son-of-man's enemies] will much suffer! [That man was never born] is better for that man."	Mark
Mark 5:22	Then a man named Jairus [who was one of the leaders of the Jewish church [(implicit-situational) that was in that town]] came to Jesus _implicit. [When Jairus saw Jesus,] Jairus bowed in-front-of Jesus.	Mark
1 Samuel 27:6	So Achish gave the town named Ziklag to David.  The kings of Judah have owned Ziklag since that time.	1_Samuel
Joshua 16:1	(title) Joshua gives land to the descendants of Ephraim and the descendants of Manasseh. Joshua and the leaders of the Israelites gave land to the descendants of Joseph. That land's border went from the river-Jordan to the streams [that were near Jericho]. Then the border went through the desert to the mountains [that were near Bethel].	Joshua
Acts 15:15	This talk is like the talk [that those people [who told God's messages to people] wrote earlier].	Acts
2 Samuel 20:3	Then David arrived at David's palace in Jerusalem. Previously David left 10 female slaves in the palace [so that those female slaves could take care of the palace]. Now David put those female slaves in a house. And soldiers of David protected those female slaves. David gave food to those female slaves. But David did not sex those female slaves.  Those female slaves stayed in that house [until those female slaves died]. Those female slaves lived [just like a woman [that does not have a husband] lives].	2_Samuel
Matthew 5:17	(title) Jesus talks about the religious _implicit laws/Law. (paragraph) You(people) (imp) do not think [that I(Jesus) came [in order to end the religious _implicit laws/Law and the things [that the prophets said]]]. I(Jesus) did not come [in order to end those things _dual]. But I(Jesus) came [in order to fulfill those things _dual].	Matthew
Matthew 17:13	Then the followers/disciples understood [Jesus was talking to those followers/disciples about John the Baptist].	Matthew
Genesis 26:27	Isaac asked Abimelech, ["Why did you(Abimelech) come to this place?] You(Abimelech) treat me(Isaac) badly.  And you(Abimelech) forced [me(Isaac) to leave the country of you(Abimelech)]."	Genesis
Nehemiah 13:8	I(Nehemiah) was very upset. And I(Nehemiah) threw all of Tobiah's things out of that room.	Nehemiah
Genesis 37:11	Joseph's brothers were jealous of Joseph. but Joseph's father thought about these dreams.	Genesis
2 Samuel 23:32	Eliahba was from Shaalbon.The sons of Jashen were also important soldiers.	2_Samuel
Mark 16:14	(paragraph) (literal) And later Jesus appeared-C to the 11 followers/disciples _implicitNecessary [while the 11 followers/disciples _implicitNecessary were lying at the table _frameInferable _implicit [(implicit-situational) in-order-to eat a meal]]. (dynamic) And later, Jesus appeared-C to the 11 followers/disciples _implicitNecessary [while the 11 followers/disciples _implicitNecessary were eating a meal _implicit]. (complex) And Jesus told those followers/disciples [that the things [that those followers/disciples did] were bad-A [because those followers/disciples did not have faith] [and because those followers/disciples were stubborn]]. (simple) And Jesus told those followers/disciples [that the things [that those followers/disciples did] were bad-A [because those followers/disciples doubted [(implicit-situational) that Jesus was alive again]] [and because those followers/disciples were stubborn]]. For those followers/disciples did not believe-A the people [who saw Jesus [after Jesus became alive again]].	Mark
Matthew 13:56	(yesrhetorical) Are all of this man's sisters-B in this place _implicit with us(people)? (statement) All of this man's sisters-B are in this place _implicit with us(people). (rhetorical) So where did this man receive these things?" (statement) So we(people) do not know [where this man received these things]."	Matthew
Genesis 19:9	The men said to Lot, ["You(Lot) (imp) move-aside!"] Then the men said to each-other(men), ["This man named Lot is a foreigner]. But Lot is telling [us(men) to do things]!" Then the men said to Lot, ["We(men) will do a worse thing to you(Lot)!"] The men push-away Lot. and the men started hitting the door.	Genesis
Nehemiah 1:1	(title) Nehemiah prays for the Jews [that are in Judah]. This book was written by Nehemiah [who was the son of Hakaliah]. King Artaxerxes ruled the people [who lived in Persia] for 20 years. I(Nehemiah) was in the city named Susa in the month named Kislev.	Nehemiah
Titus 3:15	All the people [who are with me(Paul)] greet you(Titus). You(Titus) (imp) greet for me(Paul) the people [who believe in Christ Jesus] [and who love us(Paul)]. I(Paul) pray [that God will treat all of  you(Titus) kindly].	Titus
Genesis 5:22	Enoch walked with God for 300 years [after Methuselah was born].  Enoch also had other children.	Genesis
Joshua 5:11	The people ate food [that was growing in that land] on the day after the Passover.  The people also ate bread [that the Israelites made without yeast]. And the people ate grain [that the Israelites roasted].	Joshua
Acts 17:26	This God made all the different nations through one man. And this God made these nations [so that they would live all over the world]. And this God chose the time and places [where each of these nations will exist].	Acts
Acts 21:23	So you(Paul) should do the thing [that we(Jews) tell you(Paul  to do]. Four men [who are in with us(Jews)  have made a promise to God [that the four men will serve God].	Acts
Joshua 1:5	No person will be able [to defeat you(Joshua)]. I(Yahweh) will be with you(Joshua) [just-like I(Yahweh) was with Moses]. I(Yahweh) will not leave you(Joshua). So you(Joshua) will never be alone."	Joshua
Daniel 11:12	[After the king of the south region captures the big army [that came from the north region]] the king of the south region will become proud. That king will kill many thousands of people. But that king will not continue to succeed.	Daniel
Nehemiah 7:63	And some of the men [that returned] were priests. The priests [that returned] were descendants of Hobaiah, Hakkoz and Barzillai. (A man named Barzillai was from Gilead. Another man married one of Barzillai's daughters.  People called that man Barzillai.)	Nehemiah
Genesis 27:24	But Isaac asked Jacob, ["Are you(Esau) the son of me(Isaac) named Esau?]"  And Jacob answered Isaac, ["Yes.] I(Esau) am Esau."	Genesis
Acts 3:12	[When Peter saw all the people] Peter said to all the people, ["Men of Israel, why does this man surprise you(people)]? Why do you(people) look at us(Peter)? Do you(people) think [my(Peter's) power and John's power made [this man walk]]? Are we(Peter) able [to help [this man to walk]] [because we(Peter) are good]?"	Acts
Genesis 31:5	Then Jacob said to Rachel and Leah, ["Your(Rachel's) father stopped treating me(Jacob) kindly]. But the God of my(Jacob's) father is with me(Jacob).	Genesis
1 Samuel 25:22	God should punish me(David) much [if I(David) do not kill today all of the men [who are in Nabal's family] and all of the men [who work for Nabal]]!"	1_Samuel
2 Samuel 17:13	[If David runs into a city] the Israelites will bring ropes to that city. And we(Hushai) will pull that city into a valley. We(Hushai) will completely destroy that city."	2_Samuel
Nehemiah 10:24	Hallohesh, Pilha, Shobek,	Nehemiah
1 Samuel 8:9	But you(Samuel) must listen to these people.  You(Samuel) (implicit-info) must give a king to these people. But you(Samuel) (imp) warn the people [that the king will treat the people badly]."	1_Samuel
Acts 3:23	And God will cut-off all people [who do not listen to the prophet] from God's people. And God will completely destroy those people.	Acts
Matthew 27:15	_paragraph During the holiday/feast of Passover _implicit Pilate usually freed 1 prisoner [that the crowd chose].	Matthew
Nehemiah 11:5	Maaseiah [who was a son of Baruch].  Baruch was a son of Kol-Hozeh. Kol-Hozeh was a son of Hazaiah. Hazaiah was a son of Adaiah. Adaiah was a son of Joiarib. Joiarib was a son of Zechariah. And Zechariah was a person/descendant of Shelah.	Nehemiah
Esther 6:10	Then the king said to Haman, ["You(Haman) (imp) go to Mordecai quickly]. You(Haman) (imp) take one of my(king's) robes and one of my(king's) horses to Mordecai. You(Haman) (imp) do all of the things [that you(Haman) said] for Mordecai [who is a Jew]. Mordecai is sitting at the gate of the palace."	Esther
Matthew 18:15	(title) Jesus talks about friends/brothers-D [who sin] and sisters-D _implicit [who sin]. _paragraph [If your(follower's) friend/brother-D or your(follower's) sister-D _implicit sins,] you(follower) (imp) go alone _adv to that person. And you(follower) (imp) rebuke that person. (literal) [If that person listens to you(follower),] you(follower) helped that person. (dynamic) [If that person repents,] you(follower) have a good relationship with that person again.	Matthew
Matthew 23:8	_paragraph But you(followers) should not be called Rabbi by other people _implicitActiveAgent. For you(followers) have 1 master/teacher. And all of you(followers) are followers/brothers-D and sisters-D _implicit.	Matthew
Acts 19:19	Many people [who had practiced magic [that evil spirits do]] gathered their(magicians') books [about magic [that evil spirits do]]. And those people [who had practiced magic [that evil spirits do]] burned those books in front of people. People added the value of those books. And the value was 50,000 silver coins.	Acts
Matthew 15:18	(literal) But the things-C [that come-out from a person's mouth] come from that person's heart-A. (dynamic) But the words [that a person says] come from that person's heart-A. And those things cause [that person to become religiously/ritually dirty].	Matthew
Genesis 17:23	Then Abraham called Ishmael, all the other men, and all the slaves [that Abraham bought]. On that day Abraham obeyed God. and Abraham circumcised all these men.	Genesis
Esther 9:5	So the Jews attacked all the people [that hated the Jews]. The Jews killed the Jews' enemies with swords. That day the Jews did all of the things [that the Jews wanted [to do]].	Esther
Genesis 38:18	Judah asked Tamar, ["What should I(Judah) give to you(Tamar)?"]  Tamar answered, ["You(Judah) (imp) Give your(Judah's) special ring and your(Judah's) staff to me(Tamar)]." So Judah gave these things to Tamar. Then Judah sexed Tamar. And Tamar became pregnant.	Genesis
Matthew 5:27	(title) Jesus talks about relationships with a husband or wife. (paragraph) You(people) heard [that our(Jesus's) people/ancestors were told _distantPast by the religious _implicit laws/Law _implicitActiveAgent, ["You(person) (imp) do not do sex a person [that you(person) are not married to]"]]. (footnote) You(people) (imp) see Exodus 20:14.	Matthew
Genesis 27:23	So Isaac did not know [that this son was Jacob] [because the hands of Jacob were covered with the hair of the 2 goats]. So Isaac decided [to bless Jacob [who Isaac thought [was Esau]]].	Genesis
Daniel 8:5	[While I(Daniel) was thinking about this male sheep] a goat came from the west region. That goat went across the whole earth very quickly. That goat's feet did not touch the ground. The goat had a very big horn between the eyes of the goat.	Daniel
Genesis 14:14	-Title Abram saves Lot. [When Abram learned [that those 4 kings captured Lot]] Abram called the 318 men [who had worked for Abram for many years]. The parents of these men had worked for Abram. Abram had taught these men [how to fight].  Then Abram and these men chased the four kings and the armies of the four kings to the region named Dan.	Genesis
1 Samuel 5:2	Then the Philistines carried the Ark-of-the-Covenant into the temple of the Philistines’ god named Dagon. And the Philistines put the Ark-of-the-Covenant next to the idol of Dagon.	1_Samuel
Nehemiah 7:19	2067 men [that were from Bigvai] returned.	Nehemiah
Acts 21:28	Then those Jews shouted, ["People [who are from Israel], You(Jews) help (imp) us(Jews). This man is the man [who travels to all places]. Then this man causes [many people to be angry at us(Jews)]. And this man tells people [not to obey the law of Moses.] And this man causes [people to break laws [that are about the temple]]. And now this man led some Greek people   into the temple. So this man has broken laws [that are about the temple].	Acts
2 Samuel 22:44	You(Yahweh) saved me(David) [when people attacked me(David)].    You(Yahweh) let [me(David) continue being the leader of nations]. People [that I(David) did not know] serve me(David) now.	2_Samuel
Daniel 5:13	Then some people brought Daniel to the king. The king said to Daniel, ["Are you(Daniel) Daniel]? Are you(Daniel) one of the men [that my(king's) father brought from Judah]?	Daniel
Genesis 31:25	-Title Laban searches for the Idols of Laban. Later 1 day Laban found Jacob. Jacob had set-up the tents of Jacob at a place [that was in the mountains [that are in Gilead]]. So Laban and Laban's relatives set-up Laban's tents near Jacob.	Genesis
2 Samuel 12:11	Yahweh says, ["I(Yahweh) will cause [a person [that is in your(David's) family] to  make many  problems for  you(David)]]. I(Yahweh) will take away your(David's) wives from you(David). And I(Yahweh) will give those wives to a man [that is your(David's) relative]. That man will sex your(David's) wives in front of  the Israelites. All of the people [who are living in Israel] will know [that that man sexed your(David's) wives].	2_Samuel
Acts 19:26	And you(men) have heard about the things [that this man named Paul is doing]. And you(craftsmen) have heard [that Paul said [that gods [which people make] are not really gods.]] And you(craftsmen) have seen [that Paul has persuaded [many people [who live in Ephesus] and people [who live in other places in the province named Asia] to stop buying idols [that we(men) make].]	Acts
Philemon 1:18	[If Onesimus did a bad thing to you(Philemon)] I(Paul) will pay money to you(Philemon).  [If Onesimus owes money to you(Philemon)] I(Paul) will pay that money to you(Philemon).	Philemon
Matthew 24:7	Nations will fight-A each-other(nations). And countries/kingdoms-A will fight each-other(countries). The land will not produce enough food [so that many people will die/starve] in many places. And the ground will shake violently in different places.	Matthew
Genesis 31:4	So Jacob told Rachel and Leah [to meet Jacob in the field [that the animals of Jacob were in]].	Genesis
Mark 13:36	[If that master comes suddenly,] you(followers) should not be sleeping. (implicit-situational) A person [who is sleeping] is not ready .	Mark
Matthew 21:11	_paragraph The crowd answered, ["This man is Jesus]. Jesus is the prophet [who comes from Nazareth of Galilee _NormanGenitive]."	Matthew
Genesis 9:25	Then Noah said, ["I(Noah) pray [that God will curse Canaan]]! I(Noah) pray [that Canaan will be a slave for Canaan's brothers]."	Genesis
Joshua 1:3	I(Yahweh) promised Moses [that I(Yahweh) would give this land to you(people)]. So I(Yahweh) will give all of the land [that you(people) walk on] to you(people).	Joshua
Genesis 31:28	But you(Jacob) did not allow [me(Laban) to goodbye my(Laban's) grandchildren and my(Laban's) daughters]. You(Jacob) were very foolish!	Genesis
Nehemiah 4:18	Each man [that was building the wall] had a sword. But the man [who blew the trumpet [in order to warn (implicit-info) people about the enemy]] stayed with me(Nehemiah).	Nehemiah
Genesis 34:2	But [While (implicit-subaction) Dinah was walking to those women] a man named Shechem saw Dinah. Then Shechem grabbed Dinah.  And Shechem forced Dinah [to sex Shechem]. Shechem was the son of Hamor [who was the ruler of the Hivites].	Genesis
Genesis 11:28	[While Haran's father named Terah was still living] Haran died in Ur [which is in Babylonia]. Haran was born in that same city.	Genesis
Matthew 26:57	(title) Jesus is in front of the Sanhedrin of the court _implicitExplainName. _paragraph The people [who take-away/arrest Jesus] took Jesus to Caiaphas of the house _metonymy [who was the chiefest priest]. The people [who teach the religious laws] and the old leaders met-C at that place.	Matthew
Genesis 23:10	Ephron was sitting with other Hittites at the gate of the city. Then Ephron came to Abraham.	Genesis
Genesis 40:17	There were many kinds of bread in those baskets. That bread was for the king.  But birds were eating that bread."	Genesis
1 Samuel 11:7	So Saul brought Saul's 2 oxen. And Saul cut those oxen into pieces. Then Saul ordered [messengers to carry those pieces throughout Israel].  And Saul commanded [those messengers to say to the people, ["Saul will cut your(people's) oxen into pieces [if you(people) do not follow Saul and Samuel]]]." Then the people became very afraid of Yahweh. And all of the people came to Saul.	1_Samuel
Matthew 22:36	["Master/Teacher, which command/commandment [that is in the religious laws] is the most important command/commandment?"]	Matthew
Matthew 15:28	_paragraph (complex) Then Jesus said to that woman, ["Woman, you(woman) have much faith in me(Jesus) _implicit !] (simple) Then Jesus said to that woman, ["Woman, you(woman) believe much in me(Jesus) _implicit !] I(Jesus) will do the thing [that you(woman) asked [me(Jesus) to do]]." And that woman's daughter was immediately healed by Jesus _implicitActiveAgent.	Matthew
Matthew 6:25	(title) Jesus tells people [to not worry]. (paragraph) So I(Jesus) tell you(people) [to not worry about your(people's) lives]. You(people) (imp) do not worry [you(people) might not have enough food or drink]. And you(people) (imp) do not worry about the things [that your(people's) body needs]. You(people) (imp) do not worry about the clothes [that you(people) will wear]. (yesrhetorical) Is life-B more important than food ? (statement) Life-B is more important than food . (yesrhetorical) Is the body _frameInferable more important than clothes ? (statement) The body _frameInferable is more important than clothes.	Matthew
Matthew 22:21	_paragraph Those people answered, ["Caesar's picture and Caesar's name are _implicitNecessary on that coin/denarius _implicitNecessary"]. _paragraph Then Jesus said to those people, ["You(Jews) (imp) give to Caesar the things-A [that belong to Caesar]]. And you(Jews) (imp) give to God the things-A [that belong to God]."	Matthew
2 Samuel 12:31	David also forced [the people [who were living in that city] to work for David]. David made [those people work with saws, axes, and with other tools]. David also forced [those people to make bricks]. David forced[the people [who were living in all of the Ammonites' towns] to work for David]. Then David and David's army returned to Jerusalem.	2_Samuel
Joshua 22:21	The people [who were in the tribes named Reuben, Gad, and Manasseh] answered the leaders of Israel.	Joshua
Ruth 1:13	I(Naomi) am very sad  [because Yahweh caused [me(Naomi) to be sad]]."  [if you(daughters in law) come with me(Naomi)] you(daughters in law) also will be very sad.	Ruth
2 Samuel 1:8	Then Saul asked me(man), ["Who are you(man)?"] So I(man) said to Saul, ["I(man) am an Amalekite."]	2_Samuel
Matthew 24:16	In those days the people [who are in Judea] must run-away to the mountains [(implicit-situational) in-order-to hide].	Matthew
Genesis 35:9	-Title God names Jacob Israel. [After Jacob returned from northwest Mesopotamia to Bethel] God appeared to Jacob again. and God blessed Jacob.	Genesis
Acts 16:25	About midnight Paul and Silas were praying. And Paul and Silas were singing songs to God. And the other people [who were in that prison] were listening [to Paul and Silas sing].	Acts
Mark 13:6	For _implicit many people will come with my(Jesus's) name _InstrumentArg of the authority _implicitType. (dynamic) For _implicit many people will say [those people came with my(Jesus's) name of the authority _implicitType]. And those people will say, ["I(person) am the Christ _implicitNecessary"]. And those people will deceive many people.	Mark
Mark 9:40	For a person [who does not oppose us(Jesus) _incl] supports _implicitNecessary us(Jesus) _incl.	Mark
Matthew 22:23	(title) Some Sadducees ask Jesus about the time [that dead people will become alive again at]. _paragraph On that day some Sadducees came to Jesus [in order to ask Jesus a question]. (comment-begin) Sadducees _genericDifferentNounIndex believed [people [who die] will not become alive again]. (comment-end)	Matthew
Matthew 2:6	(paragraph) ["(literal) But Bethlehem of people _metonymy [which is in the land of Judah], you(Bethlehem) are not least important among the rulers of Judah]. ["(dynamic) But Bethlehem of people _metonymy [which is in the land of Judah], you(Bethlehem) are very important among the rulers of Judah]. For a ruler [who will shepherd my(God's) people named Israel _nation ] will come from you(Bethlehem)."" (footnote) That person/prophet was Micah. You(people) (imp) see Micah 5:1.	Matthew
Matthew 22:46	The people [who (implicit-situational) were listening to Jesus] were not able [to answer Jesus's question]. And after that day people [who (implicit-situational) wanted [to trick Jesus [by asking Jesus questions]]] stopped asking Jesus questions [because those people were afraid of Jesus's answers _implicit].	Matthew
Nehemiah 4:21	So we(Nehemiah) continued building the wall. Half of the men held spears. We(Nehemiah) worked from the time [when the sun rose] until the time [when the stars appeared].	Nehemiah
Nehemiah 10:39	The people of Israel and the people [who are in the tribe named Levi] will bring those gifts to the rooms/storerooms. Those gifts include grain, new wine, and oil-olive. Those people will store those things in the rooms [that the things/vessels [that the priests use [in order to serve/worship God]] are in]. The priests [who serve God], the people [who guard the gates], and the people [who sing] use certain things. And those things are stored in those rooms.  We(people) will take care of the house of our(people's) God."	Nehemiah
Ruth 4:5	Then Boaz said, ["On the day [that you(man) buy the land from Naomi on] you(man) must also marry Ruth [who is from Moab]]. Ruth was Elimelech's son's wife.  But Elimelech's son is dead.  You(man) will protect the dead man's name and the dead man's property [by marrying Ruth]. [When you(man) and Ruth have children for Elimelech] (implicit-info) Elimelech's family will continue owning that land."	Ruth
Mark 1:34	Then Jesus caused [many people [who had different kinds of diseases] to become healthy]. And Jesus forced [many evil spirits/demons to leave people _implicit]. But Jesus did not allow [the evil spirits/demons to speak] [because those evil spirits/demons knew Jesus] .	Mark
2 Samuel 22:27	You(Yahweh) do good things for people [who do good things] . But you(Yahweh) treat people [who do bad things] badly.	2_Samuel
Daniel 7:24	The 10 horns are like 10 kings [who will come from the fourth kingdom]. [After those 10 kings come] another king will come. That king will be different from the other kings. And that king will defeat three of the other kings.	Daniel
2 Samuel 9:11	Then Ziba said to King David, ["I(Ziba) am your(David's) servant]. I(Ziba) will do all of the things [that you(David) commanded [me(Ziba) to  do]]."So Mephibosheth ate with David [like the king's sons ate with David].	2_Samuel
Esther 3:15	The king commanded [the messengers to take the letters to the provinces quickly]. The king's officials also showed the letter to the people [that lived in Susa]. Then the king and Haman rested. And the king and Haman drank wine. But the people [that lived in Susa] were confused.	Esther
Mark 10:52	(paragraph) Then Jesus said to that man, ["You(man) (imp) go]. (complex) You(man's) are healed by me(Jesus) _implicitActiveAgent because of your(man's) faith. (simple) You(man) are healed by me(Jesus) _implicitActiveAgent [because you(man) believed in me(Jesus) _implicit]." Immediately Bartimaeus was able [to see again]. And that man followed-A Jesus on-D the road.	Mark
Genesis 6:20	I(God) will cause [these animals to come to you(Noah)] [so that these animals will live].  For all kinds of birds 2 birds will come to you(Noah).  And for all kinds of animals [that the animals live on the ground] 2 animals will come to you(Noah).	Genesis
Joshua 18:11	(title) Yahweh gives land to the tribe named Benjamin. Yahweh gave the first region to the tribe named Benjamin. Each group of families [that were in that tribe] received land. Yahweh gave the land [that was between the tribe named Judah's land and Joseph's descendants' land] to the tribe named Benjamin.	Joshua
Mark 6:4	(paragraph) Jesus said to those people, ["A prophet is honored by people _implicitActiveAgent in other places _implicit ]. But the people [who live in the place [that that prophet be-T from]], the people [who are that prophet's relatives], and the people [who are in that prophet's family] do not honor that prophet."	Mark
Mark 1:5	All _hyperbolic of the people [who lived in Judea named region _implicit] and all _hyperbolic of the people [who lived in Jerusalem named city _implicit] went to John. Those people (implicit-situational) wanted to hear the things [that John was saying]. Those people admitted/confessed [those people did bad _morally actions]. Then those people were dipped/baptized by John in the river-Jordan.	Mark
Acts 2:7	And on the fifth day God made all of the creatures [that are in the sea and in the air]. And on the sixth day God made all of the creatures [that walk on the ground].  And then God made us(people) [in order to live in a beautiful garden]. But Adam and Eve did not obey God. Adam and Eve ate the fruit [that God told [Adam and Eve to not eat]].	Acts
1 Samuel 13:5	So the Philistines prepared [to fight the Israelites].  The Philistines had 3000 chariots, 6000 men [who rode in the chariots], and many soldiers. People were not able [to count all of the Philistines' soldiers]. The Philistines went to Mikmash [which was on the eastern side of Beth-Aven]. And the Philistines camped at that place.	1_Samuel
Nehemiah 7:69	And those people brought 435 camels and 6720 donkeys.	Nehemiah
2 Samuel 21:10	Rizpah [who was Aiah's daughter] put sackcloth on a rock.  Rizpah protected those bodies from the time [when people started harvesting barley] until the time [when the weather was rain].  During the days Rizpah did not allow [the birds to touch the bodies of Rizpah's sons]. And during the nights Rizpah did not allow [the wild animals to touch those bodies].	2_Samuel
Matthew 10:34	_paragraph You(followers) (imp) do not think [that I(Jesus) came to the earth _implicit [in-order-to bring peace]]. I(Jesus) did not come [in-order-to bring peace]. (literal) Instead, I(Jesus) came [in order to bring a sword]. (dynamic) Instead, I(Jesus) came [in-order-to cause [people to oppose each-other(people)]].	Matthew
Nehemiah 11:3	The following leaders of the people [who lived in the land/provinces] moved to Jerusalem. _( Some Israelites, priests, people [who were in the tribe named Levi], people [who served God _implicit in the temple], and people/descendants of the servants of Solomon lived in the towns [that were in Judah]. Those people lived in the property [that those people owned].	Nehemiah
Mark 16:5	[When those women entered that hole/tomb,] those women saw a young man [who was sitting at the right side of that hole/tomb _implicit] [and who was wearing a white coat/robe]. And those women were very afraid.	Mark
Nahum 3:15	But [when the soldiers attack you(people),] those soldiers will burn you(people) with fire. And those soldiers will kill you(people) with swords. And those soldiers will destroy you(people) [like locusts destroy crops]. [Even if you(people) have many children,] you(people) will not escape from the enemy!	Nahum
Matthew 4:23	(title) Jesus teaches/preach the message _implicit [that is about God] in Galilee. (paragraph) Jesus traveled throughout Galilee. And Jesus was teaching in the Jewish churches of the people. (complex) Jesus was teaching/preach the Good-News of the kingdom-B . (simple) Jesus was teaching/preach the Good-News [that says [that God rules people _implicit]]. And Jesus was also healing people [who had all kinds of diseases] .	Matthew
Matthew 23:25	_paragraph People [who teach the religious laws] and Pharisees, people [who pretend [to be good/righteous]], you(scribes) will much suffer! (literal) You(scribes) clean the outside of the cup and the outside of the bowl. (dynamic) You(scribes) do good _morally actions in front of people _generic [so that people _generic would think [you(scribes) are good/righteous [just-like a cup or a bowl seems clean [after a person cleans the outside of a cup or a bowl]]]]. (literal) But the cup and the bowl are full of bad things-D [just-like people [who want many things] [and who are very selfish] are evil]. (dynamic) But your(scribes') hearts-A are-U like the inside of a dirty cup or dirty bowl [because you(scribes) want many things] [and because you(scribes) are very selfish].	Matthew
Genesis 16:1	-Title Ishmael is born.  Abram's wife named Sarai did not have children. but Sarai had a female slave from Egypt named Hagar.	Genesis
1 Samuel 16:10	Jesse told [7 of Jesse's sons to walk in-front-of Samuel]. But Samuel said to Jesse, ["Yahweh did not choose these men]."	1_Samuel
Mark 5:1	(title) Jesus forces [evil spirits/demons to leave a man]. (paragraph) Jesus and Jesus's disciples arrived at the lake's other side [_descriptive which was in the region [where the Gerasenes named the people _implicitType lived ]].	Mark
Genesis 46:5	The next morning Jacob's sons helped [Jacob, the son's children, and the son's wives to sit in the wagons [that the king of Egypt sent]]. Then Jacob and Jacob's family left Beersheba.	Genesis
2 Samuel 4:10	Previously a man said to me(David), [“Saul is dead.”]  That man thought [that that man was telling good news to me(David)].  But I(David) grabbed that man.  And I(David) commanded [a soldier to kill that man] at Ziklag. I(David) punished that man [because that man killed Saul].	2_Samuel
Mark 15:10	For Pilate knew the reason [that the chief priests gave Jesus to Pilate _implicit for]. Those priests were upset/jealous of Jesus.	Mark
Matthew 8:6	That officer said, ["Master/Lord-C, my(officer's) servant is lying in a bed _implicit in the house _frameInferable [because that servant is paralyzed]]. And that servant is suffering much."	Matthew
Mark 9:47	And [if your(follower's) eye causes [you(follower) to do bad _morally actions],] you(follower) (imp) take-out that eye. (complex) [You(follower) enter the kingdom-B of God [because you(follower) take-out that eye]] will be good. (simple) [ You(follower) enter the place [where God rules people _implicit] [by take-out that eye]] will be good. But [you(follower) are thrown-B into hell-A by God _implicitActiveAgent [because you(follower) did not take-out that eye]] will be extremely bad .	Mark
1 Samuel 5:9	But [after those people took the Ark-of-the-Covenant to Gath] Yahweh started punishing the people [who were living in that city also]. Yahweh caused [those people to become very afraid]. And God caused [the old people and the young people [who were living in Gath] to have many problems]. Yahweh caused [large sores/tumors to appear on those people also].	1_Samuel
Esther 1:8	The king commanded [the servants to give a lot of wine to each person]. So each person drank a lot of wine.	Esther
Genesis 31:13	I(God) am the God [who appeared to you(Jacob) at Bethel [when you(Jacob) poured oil of olives on the pillar]]. At that time you(Jacob) promised me(God) [that I(God) would be your(Jacob's) God]. Now I(God) want [you(Jacob) to leave this place]. You(Jacob) (imp) return to the land [that you(Jacob) were born in].””	Genesis
Matthew 28:11	(title) The guards tell the old leaders and the chief priests [Jesus's hole/tomb is empty]. _paragraph [While those women were going to the followers/disciples _implicit,] some of the soldiers [who were guarding-B Jesus's hole/tomb _implicit] went into the city of Jerusalem _implicit. And those guards told the chief priests about all the things-B [that happened].	Matthew
